Year,Name,Injury_DTD,Injury_DNP,Injury_Out_Indef,Injury_Out_Season,Injury_Returned,Injury_Other
2016,Larry Nance,6,0,6,6,6,6
2016,Lavoy Allen,1,0,1,1,1,1
2016,LeBron James,6,0,6,6,6,6
2016,Louis Amundson,1,0,1,1,1,1
2016,Luc Moute,2,0,2,2,2,2
2016,Lucas Nogueira,2,0,2,2,2,2
2016,Luis Scola,3,0,3,3,3,3
2016,Luke Babbitt,3,0,3,3,3,3
2016,Luol Deng,3,0,3,3,3,3
2016,Marc Gasol,3,0,3,3,3,3
2016,Marcin Gortat,2,0,2,2,2,2
2016,Marco Belinelli,5,0,5,5,5,5
2016,Marcus Morris,2,0,2,2,2,2
2016,Marcus Smart,1,0,1,1,1,1
2016,Mario Chalmers,0,0,0,0,0,0
2016,Markieff Morris,3,0,3,3,3,3
2016,Marvin Williams,1,0,1,1,1,1
2016,Matt Barnes,5,0,5,5,5,5
2016,Matt Bonner,2,0,2,2,2,2
2016,Matthew Dellavedova,1,0,1,1,1,1
2016,Maurice Ndour,1,0,1,1,1,1
2016,Maurice Williams,4,0,4,4,4,4
2016,Meyers Leonard,1,0,1,1,1,1
2016,Michael Beasley,3,0,3,3,3,3
2016,Michael Carter-Williams,5,0,5,5,5,5
2016,Michael Kidd-Gilchrist,0,0,0,0,0,0
2016,Mike Conley,5,0,5,5,5,5
2016,Mike Dunleavy,3,0,3,3,3,3
2016,Mike Scott,1,0,1,1,1,1
2016,Miles Plumlee,2,0,2,2,2,2
2016,Mirza Teletovic,3,0,3,3,3,3
2016,Monta Ellis,1,0,1,1,1,1
2016,Montrezl Harrell,3,0,3,3,3,3
2016,Myles Turner,1,0,1,1,1,1
2016,Nazr Mohammed,1,0,1,1,1,1
2016,Nemanja Bjelica,1,0,1,1,1,1
2016,Nene,2,0,2,2,2,2
2016,Nerlens Noel,4,0,4,4,4,4
2016,Nick Young,2,0,2,2,2,2
2016,Nicolas Batum,5,0,5,5,5,5
2016,Nik Stauskas,3,0,3,3,3,3
2016,Nikola Mirotic,1,0,1,1,1,1
2016,Nikola Pekovic,0,0,0,0,0,0
2016,Nikola Vucevic,2,0,2,2,2,2
2016,Noah Vonleh,0,0,0,0,0,0
2016,Norris Cole,0,0,0,0,0,0
2016,Okaro White,1,0,1,1,1,1
2016,Omer Asik,1,0,1,1,1,1
2016,Omri Casspi,4,0,4,4,4,4
2016,Otto Porter,1,0,1,1,1,1
2016,Ovinton Mayo,9,0,9,9,9,9
2016,Pablo Prigioni,2,0,2,2,2,2
2016,Pat Connaughton,1,0,1,1,1,1
2016,Patrick Beverley,4,0,4,4,4,4
2016,Patrick McCaw,1,0,1,1,1,1
2016,Patrick Mills,1,0,1,1,1,1
2016,Patrick Patterson,2,0,2,2,2,2
2016,Pau Gasol,2,0,2,2,2,2
2016,Paul George,3,0,3,3,3,3
2016,Paul Millsap,2,0,2,2,2,2
2016,Paul Pierce,5,0,5,5,5,5
2016,Paul Zipser,1,0,1,1,1,1
2016,Quincy Acy,1,0,1,1,1,1
2016,Quincy Pondexter,0,0,0,0,0,0
2016,R.J. Hunter,1,0,1,1,1,1
2016,Rajon Rondo,11,0,11,11,11,11
2016,Raymond Felton,1,0,1,1,1,1
2016,Reggie Bullock,3,0,3,3,3,3
2016,Reggie Jackson,3,0,3,3,3,3
2016,Richaun Holmes,5,0,5,5,5,5
2016,Ricky Rubio,1,0,1,1,1,1
2016,Robert Covington,3,0,3,3,3,3
2016,Rodney Hood,5,0,5,5,5,5
2016,Rodney McGruder,2,0,2,2,2,2
2016,Rodney Stuckey,4,0,4,4,4,4
2016,Ron Baker,1,0,1,1,1,1
2016,Rondae Hollis-Jefferson,1,0,1,1,1,1
2016,Ronnie Price,1,0,1,1,1,1
2016,Rudy Gay,6,0,6,6,6,6
2016,Russell Westbrook,2,0,2,2,2,2
2016,Ryan Anderson,0,0,0,0,0,0
2016,Ryan Kelly,1,0,1,1,1,1
2016,Salah Mejri,0,0,0,0,0,0
2016,Sam Dekker,3,0,3,3,3,3
2016,Samuel Hairston,1,0,1,1,1,1
2016,Semaj Christon,1,0,1,1,1,1
2016,Serge Ibaka,1,0,1,1,1,1
2016,Sergey Karasev,1,0,1,1,1,1
2016,Sergio Rodriguez,2,0,2,2,2,2
2016,Seth Curry,2,0,2,2,2,2
2016,Shabazz Napier,1,0,1,1,1,1
2016,Shaun Livingston,1,0,1,1,1,1
2016,Solomon Hill,1,0,1,1,1,1
2016,Spencer Dinwiddie,1,0,1,1,1,1
2016,Spencer Hawes,3,0,3,3,3,3
2016,Stanley Johnson,1,0,1,1,1,1
2016,Stephen Curry,3,0,3,3,3,3
2016,Steve Kerr,0,0,0,0,0,0
2016,Steve Novak,1,0,1,1,1,1
2016,Steven Adams,1,0,1,1,1,1
2016,Taj Gibson,1,0,1,1,1,1
2016,Tarik Black,3,0,3,3,3,3
2016,Terrence Ross,1,0,1,1,1,1
2016,Thabo Sefolosha,2,0,2,2,2,2
2016,Thomas Robinson,0,0,0,0,0,0
2016,Tiago Splitter,0,0,0,0,0,0
2016,Tim Duncan,1,0,1,1,1,1
2016,Tim Frazier,1,0,1,1,1,1
2016,Tim Hardaway,1,0,1,1,1,1
2016,Timofey Mozgov,1,0,1,1,1,1
2016,Timothy McConnell,1,0,1,1,1,1
2016,Tobias Harris,2,0,2,2,2,2
2016,Tony Allen,4,0,4,4,4,4
2016,Tony Wroten,0,0,0,0,0,0
2016,Treveon Graham,1,0,1,1,1,1
2016,Trevor Booker,2,0,2,2,2,2
2016,Trey Burke,1,0,1,1,1,1
2016,Ty Lawson,5,0,5,5,5,5
2016,Tyler Ennis,1,0,1,1,1,1
2016,Tyler Hansbrough,0,0,0,0,0,0
2016,Tyler Johnson,3,0,3,3,3,3
2016,Tyreke Evans,2,0,2,2,2,2
2016,Tyson Chandler,2,0,2,2,2,2
2016,Udonis Haslem,2,0,2,2,2,2
2016,Victor Oladipo,3,0,3,3,3,3
2016,Vince Carter,2,0,2,2,2,2
2016,Wayne Ellington,3,0,3,3,3,3
2016,Wesley Johnson,1,0,1,1,1,1
2016,Wesley Matthews,3,0,3,3,3,3
2016,Will Barton,2,0,2,2,2,2
2016,William Parker,11,0,11,11,11,11
2016,Willie Cauley-Stein,2,0,2,2,2,2
2016,Willie Reed,3,0,3,3,3,3
2016,Wilson Chandler,2,0,2,2,2,2
2016,Zach LaVine,1,0,1,1,1,1
2016,Zach Randolph,2,0,2,2,2,2
2016,Zaur Pachulia,3,0,3,3,3,3
