Year,Name,player_height,player_weight,gp,net_rating
2001,Brent Price,185.42,83.91452,20.0,-19.4
2001,Brevin Knight,177.8,77.11064,53.0,-6.6
2001,Brian Cardinal,203.2,111.13004,8.0,24.5
2001,Brian Grant,205.74,115.212368,72.0,-1.4
2001,Brian Scalabrine,205.74,108.86208,28.0,2.4
2001,Brian Shaw,198.12,90.7184,58.0,8.0
2001,Brian Skinner,205.74,120.20188,65.0,-1.4
2001,Bruce Bowen,200.66,90.7184,59.0,11.3
2001,Bruno Sundov,218.44,111.583632,22.0,-0.4
2001,Bryant Stith,195.58,95.25431999999999,50.0,-8.7
2001,Bryce Drew,190.5,83.46092800000002,61.0,2.7
2001,Bryon Russell,200.66,102.0582,66.0,3.9
2001,Cal Bowdler,208.28,114.758776,52.0,-1.1
2001,Calbert Cheaney,200.66,98.429464,68.0,-10.2
2001,Calvin Booth,210.82,104.779752,15.0,-8.3
2001,Carlos Arroyo,187.96,91.625584,37.0,-6.3
2001,Carlos Rogers,210.82,105.233344,22.0,-5.9
2001,Cedric Henderson,200.66,102.0582,12.0,12.9
2001,Charles Oakley,205.74,111.13004,57.0,-12.2
2001,Charles Smith,193.04,87.996848,60.0,-0.2
2001,Charlie Bell,190.5,90.7184,7.0,-20.7
2001,Charlie Ward,187.96,83.91452,63.0,-0.9
2001,Chauncey Billups,190.5,91.625584,82.0,3.6
2001,Cherokee Parks,210.82,108.86208,42.0,-11.2
2001,Chris Andersen,208.28,104.32616,24.0,5.4
2001,Chris Childs,190.5,88.45044,69.0,-0.7
2001,Chris Crawford,205.74,106.59412,7.0,-12.4
2001,Chris Dudley,210.82,117.93392,43.0,2.5
2001,Chris Gatling,208.28,99.79024,54.0,-4.1
2001,Chris Mihm,213.36,120.20188,74.0,-7.7
2001,Chris Mills,200.66,99.79024,66.0,-6.7
2001,Chris Webber,208.28,111.13004,54.0,9.4
2001,Chris Whitney,182.88,79.3786,82.0,-2.2
2001,Christian Laettner,210.82,111.13004,57.0,-5.1
2001,Chucky Atkins,180.34,72.57472,79.0,1.4
2001,Chucky Brown,203.2,99.79024,18.0,-9.1
2001,Clar. Weatherspoon,200.66,122.46984,56.0,-5.9
2001,Clifford Robinson,208.28,102.0582,80.0,2.9
2001,Corey Maggette,198.12,103.418976,63.0,-3.1
2001,Corie Blount,208.28,109.76926399999999,72.0,-3.7
2001,Corliss Williamson,200.66,111.13004,78.0,5.8
2001,Courtney Alexander,198.12,92.98636,56.0,-6.4
2001,Cuttino Mobley,193.04,95.25431999999999,74.0,-3.9
2001,Dale Davis,210.82,114.305184,78.0,5.1
2001,Dalibor Bagaric,215.9,122.46984,50.0,-11.9
2001,Damon Jones,190.5,83.91452,67.0,7.6
2001,Damon Stoudamire,177.8,77.56423199999998,75.0,3.5
2001,Damone Brown,203.2,91.625584,17.0,-10.1
2001,Dan Langhi,210.82,99.79024,34.0,-21.4
2001,Dan Majerle,198.12,100.697424,65.0,1.9
2001,Dana Barros,180.34,74.84268,29.0,0.8
2001,Daniel Santiago,215.9,116.119552,3.0,-21.1
2001,Danny Ferry,208.28,106.59412,50.0,9.5
2001,Danny Fortson,203.2,117.93392,77.0,-4.8
2001,Danny Manning,208.28,106.140528,41.0,-2.1
2001,Darius Miles,205.74,95.25431999999999,82.0,-0.1
2001,Darrell Armstrong,185.42,81.64656,82.0,3.2
2001,Darrick Martin,180.34,77.11064,3.0,-54.6
2001,Darvin Ham,200.66,104.32616,70.0,1.3
2001,David Robinson,215.9,113.398,78.0,9.9
2001,David Wesley,185.42,92.079176,67.0,-1.0
2001,DeSagana Diop,213.36,136.0776,18.0,-1.4
2001,DeShawn Stevenson,195.58,95.25431999999999,67.0,-5.6
2001,Dean Garrett,210.82,113.398,34.0,0.0
2001,Dean Oliver,180.34,79.3786,20.0,-16.8
2001,Dee Brown,185.42,72.57472,7.0,-4.4
2001,Dell Curry,195.58,92.98636,56.0,-0.6
2001,DerMarr Johnson,205.74,91.171992,72.0,-1.9
2001,Derek Anderson,195.58,88.45044,70.0,5.0
2001,Derek Fisher,185.42,90.7184,70.0,9.4
2001,Derrick Coleman,208.28,122.46984,58.0,1.8
2001,Derrick Dial,193.04,83.46092800000002,32.0,4.2
2001,Derrick McKey,208.28,109.31567199999999,41.0,0.6
2001,Desmond Mason,195.58,100.697424,75.0,5.4
2001,Devean George,203.2,99.79024,82.0,12.2
2001,Dickey Simpkins,205.74,112.490816,1.0,-16.7
2001,Dikembe Mutombo,218.44,120.20188,80.0,4.5
2001,Dion Glover,195.58,103.418976,55.0,-9.9
2001,Dirk Nowitzki,213.36,111.13004,76.0,6.6
2001,Don Reid,203.2,113.398,68.0,-3.4
2001,Donnell Harvey,203.2,99.79024,47.0,-0.9
2001,Donny Marshall,200.66,104.32616,20.0,-5.0
2001,Donyell Marshall,205.74,104.32616,58.0,-5.7
2001,Doug Christie,198.12,92.98636,81.0,8.2
2001,Doug Overton,190.5,86.18248,18.0,-1.0
2001,Earl Boykins,165.1,60.327736,68.0,-0.5
2001,Earl Watson,185.42,86.18248,64.0,3.8
2001,Eddie Gill,182.88,86.18248,23.0,-20.5
2001,Eddie Griffin,208.28,99.79024,73.0,-5.2
2001,Eddie House,185.42,81.64656,64.0,-3.3
2001,Eddie Jones,198.12,90.7184,81.0,1.0
2001,Eddie Robinson,205.74,92.98636,29.0,-11.7
2001,Eddy Curry,210.82,129.27372,72.0,-11.1
2001,Eduardo Najera,203.2,106.140528,62.0,12.1
2001,Elden Campbell,213.36,126.552168,77.0,0.5
2001,Eldridge Recasner,190.5,86.18248,6.0,-0.3
2001,Elliot Perry,182.88,68.0388,2.0,-42.0
2001,Elton Brand,203.2,120.20188,80.0,-0.2
2001,Emanual Davis,195.58,88.45044,28.0,-8.4
2001,Eric Montross,213.36,122.46984,49.0,-9.1
2001,Eric Piatkowski,198.12,97.52228,71.0,-2.4
2001,Eric Snow,190.5,92.532768,61.0,5.1
2001,Eric Williams,203.2,99.79024,74.0,5.4
2001,Erick Barkley,185.42,80.28578399999998,19.0,1.2
2001,Erick Dampier,210.82,120.20188,73.0,-6.3
2001,Erick Strickland,190.5,98.883056,79.0,-1.1
2001,Ernest Brown,213.36,110.676448,3.0,-62.2
2001,Ervin Johnson,210.82,115.66596,81.0,1.7
2001,Etan Thomas,208.28,117.93392,47.0,-0.1
2001,Evan Eschmeyer,210.82,115.66596,31.0,3.4
2001,Felipe Lopez,195.58,88.45044,67.0,-2.5
2001,Felton Spencer,213.36,131.54168,32.0,-4.6
2001,Fred Hoiberg,195.58,95.25431999999999,79.0,-7.8
2001,Gary Payton,193.04,81.64656,82.0,3.2
2001,Gary Trent,203.2,113.398,64.0,-2.7
2001,George Lynch,203.2,103.418976,45.0,0.2
2001,George McCloud,203.2,102.0582,69.0,-10.4
2001,Gerald Wallace,200.66,97.52228,54.0,1.6
2001,Gilbert Arenas,190.5,86.636072,47.0,-6.5
2001,Glen Rice,203.2,99.79024,20.0,-2.7
2001,Glenn Robinson,200.66,104.32616,66.0,-1.5
2001,Grant Hill,203.2,102.0582,14.0,1.3
2001,Grant Long,205.74,113.398,66.0,-10.1
2001,Greg Anthony,185.42,81.64656,60.0,-9.1
2001,Greg Buckner,193.04,95.25431999999999,44.0,0.9
2001,Greg Foster,210.82,108.86208,6.0,-16.6
2001,Greg Ostertag,218.44,127.00576,74.0,2.2
2001,Hakeem Olajuwon,213.36,115.66596,61.0,0.5
2001,Hanno Mottola,210.82,112.037224,82.0,-5.7
2001,Harold Jamison,205.74,122.016248,25.0,-6.0
2001,Hedo Turkoglu,203.2,99.79024,80.0,10.7
2001,Horace Grant,208.28,111.13004,76.0,6.2
2001,Howard Eisley,187.96,81.64656,39.0,-0.1
2001,Hubert Davis,195.58,83.007336,51.0,-1.6
2001,Ike Austin,208.28,130.63449599999998,21.0,-13.4
2001,Ike Fontaine,193.04,95.25431999999999,6.0,-39.0
2001,Ira Bowman,195.58,88.45044,3.0,-10.8
2001,Ira Newble,200.66,97.52228,42.0,-0.8
2001,Isaiah Rider,195.58,97.52228,10.0,9.0
2001,Jabari Smith,210.82,113.398,23.0,4.7
2001,Jacque Vaughn,185.42,86.18248,82.0,-6.8
2001,Jahidi White,205.74,131.54168,71.0,-3.5
2001,Jake Tsakalidis,218.44,129.27372,67.0,1.1
2001,Jake Voskuhl,210.82,111.13004,59.0,-4.2
2001,Jalen Rose,203.2,98.429464,83.0,-2.1
2001,Jamaal Magloire,210.82,117.480328,82.0,3.7
2001,Jamaal Tinsley,190.5,88.45044,80.0,0.7
2001,Jamal Crawford,195.58,79.3786,23.0,-11.6
2001,Jamal Mashburn,203.2,112.037224,40.0,1.8
2001,James Posey,203.2,97.52228,73.0,-6.4
2001,Jamison Brewer,187.96,80.73937600000002,13.0,3.8
2001,Jaren Jackson,198.12,102.0582,9.0,-13.9
2001,Jarron Collins,210.82,114.305184,70.0,2.4
2001,Jason Caffey,203.2,116.119552,23.0,-2.9
2001,Jason Collier,213.36,117.93392,25.0,-17.4
2001,Jason Collins,213.36,117.93392,77.0,3.5
2001,Jason Hart,187.96,82.10015200000002,10.0,5.0
2001,Jason Kidd,193.04,96.161504,82.0,5.7
2001,Jason Richardson,198.12,99.79024,80.0,-6.0
2001,Jason Terry,187.96,79.83219199999998,78.0,-3.8
2001,Jason Williams,185.42,86.18248,65.0,-7.6
2001,Jeff Foster,210.82,109.76926399999999,82.0,0.3
2001,Jeff McInnis,193.04,81.19296800000002,81.0,-2.1
2001,Jeff Trepagnier,193.04,90.7184,12.0,3.6
2001,Jelani McCoy,208.28,111.13004,21.0,-14.8
2001,Jermaine Jackson,195.58,92.532768,24.0,-3.0
2001,Jermaine O'Neal,210.82,109.76926399999999,72.0,1.7
2001,Jerome James,215.9,123.377024,56.0,9.7
2001,Jerome Moiso,208.28,105.233344,15.0,0.8
2001,Jerome Williams,205.74,93.439952,68.0,2.9
2001,Jerry Stackhouse,198.12,98.883056,76.0,2.7
2001,Jeryl Sasser,198.12,90.7184,7.0,-26.5
2001,Jim Jackson,198.12,99.79024,55.0,0.0
2001,Joe Crispin,182.88,83.91452,21.0,-5.3
2001,Joe Johnson,200.66,102.0582,77.0,-0.4
2001,Joe Smith,208.28,102.0582,72.0,9.3
2001,Joel Przybilla,215.9,115.66596,71.0,-2.4
2001,John Amaechi,208.28,122.46984,54.0,-12.3
2001,John Crotty,185.42,83.91452,41.0,2.6
2001,John Starks,195.58,86.18248,66.0,-1.1
2001,John Stockton,185.42,79.3786,82.0,3.1
2001,John Wallace,205.74,102.0582,46.0,-6.9
2001,Johnny Newman,200.66,95.25431999999999,47.0,2.4
2001,Jon Barry,195.58,95.25431999999999,82.0,4.6
2001,Jonathan Bender,213.36,99.336648,78.0,-1.6
2001,Joseph Forte,193.04,87.996848,8.0,-25.6
2001,Jud Buechler,198.12,103.418976,66.0,-7.5
2001,Jumaine Jones,203.2,98.883056,81.0,-2.2
2001,Juwan Howard,205.74,113.398,81.0,-2.3
2001,Karl Malone,205.74,116.119552,80.0,0.8
2001,Kedrick Brown,200.66,100.697424,29.0,-0.2
2001,Keith Van Horn,208.28,115.66596,81.0,4.8
2001,Kelvin Cato,210.82,115.66596,75.0,-5.0
2001,Kendall Gill,195.58,97.52228,65.0,-2.6
2001,Kenny Anderson,185.42,76.203456,76.0,5.4
2001,Kenny Satterfield,185.42,79.83219199999998,36.0,-5.0
2001,Kenny Thomas,200.66,111.13004,72.0,-6.5
2001,Kenyon Martin,205.74,106.140528,73.0,6.2
2001,Keon Clark,210.82,100.243832,81.0,-0.8
2001,Kerry Kittles,195.58,81.64656,82.0,4.3
2001,Kevin Garnett,210.82,99.79024,81.0,5.8
2001,Kevin Ollie,187.96,88.45044,81.0,-4.9
2001,Kevin Willis,213.36,111.13004,52.0,-6.7
2001,Keyon Dooling,190.5,88.904032,14.0,10.4
2001,Kirk Haston,205.74,109.76926399999999,15.0,-9.3
2001,Kobe Bryant,200.66,95.25431999999999,80.0,7.6
2001,Kurt Thomas,205.74,106.59412,82.0,-5.5
2001,Kwame Brown,210.82,110.222856,57.0,-4.6
2001,LaPhonso Ellis,203.2,108.86208,66.0,-5.3
2001,Lamar Odom,208.28,100.243832,29.0,-0.7
2001,Lamond Murray,200.66,107.047712,71.0,-2.3
2001,Larry Hughes,195.58,83.46092800000002,73.0,-6.1
2001,Larry Robinson,190.5,81.64656,2.0,9.5
2001,Latrell Sprewell,195.58,88.45044,81.0,-3.9
2001,Lavor Postell,195.58,97.52228,23.0,4.2
2001,Lawrence Funderburke,205.74,104.32616,56.0,4.0
2001,Lee Nailon,205.74,107.954896,79.0,0.2
2001,Leon Smith,208.28,106.59412,14.0,0.5
2001,Lindsey Hunter,187.96,88.45044,82.0,4.6
2001,Loren Woods,215.9,111.583632,60.0,-4.1
2001,Lorenzen Wright,210.82,108.86208,43.0,-6.3
2001,Lucious Harris,195.58,92.98636,74.0,4.0
2001,Malik Allen,208.28,115.66596,12.0,-5.8
2001,Malik Rose,200.66,115.66596,82.0,8.7
2001,Mamadou N'diaye,213.36,115.66596,5.0,-3.1
2001,Marc Jackson,208.28,122.46984,39.0,-3.5
2001,Marcus Camby,210.82,106.59412,29.0,-5.1
2001,Marcus Fizer,205.74,118.841104,76.0,-8.2
2001,Mark Blount,213.36,113.398,44.0,-6.5
2001,Mark Bryant,205.74,113.398,30.0,-4.0
2001,Mark Jackson,190.5,88.45044,82.0,-6.7
2001,Mark Madsen,205.74,107.047712,59.0,5.7
2001,Mark Pope,208.28,106.59412,45.0,-4.5
2001,Mark Strickland,208.28,99.79024,46.0,-7.0
2001,Mateen Cleaves,187.96,92.98636,32.0,-11.1
2001,Matt Bullard,208.28,97.52228,31.0,-6.3
2001,Matt Geiger,205.74,110.222856,4.0,-42.0
2001,Matt Harpring,200.66,104.779752,81.0,3.8
2001,Maurice Evans,195.58,99.79024,10.0,-6.1
2001,Mengke Bateer,210.82,131.54168,27.0,-7.6
2001,Metta World Peace,200.66,111.583632,55.0,-1.2
2001,Michael Bradley,205.74,102.965384,26.0,-23.1
2001,Michael Curry,195.58,95.25431999999999,82.0,0.1
2001,Michael Dickerson,195.58,86.18248,4.0,-4.8
2001,Michael Doleac,210.82,118.841104,42.0,-8.7
2001,Michael Finley,200.66,97.52228,69.0,3.9
2001,Michael Jordan,198.12,97.975872,60.0,-0.3
2001,Michael Olowokandi,213.36,122.46984,80.0,-2.3
2001,Michael Redd,198.12,99.79024,67.0,2.0
2001,Michael Ruffin,203.2,112.490816,15.0,-11.0
2001,Michael Stewart,208.28,104.32616,11.0,-0.5
2001,Mike Bibby,185.42,86.18248,80.0,7.3
2001,Mike James,187.96,86.18248,15.0,-17.2
2001,Mike Miller,203.2,98.883056,63.0,3.6
2001,Mike Penberthy,190.5,81.64656,3.0,-10.9
2001,Mikki Moore,213.36,104.32616,30.0,1.1
2001,Milt Palacio,190.5,88.45044,69.0,-4.5
2001,Mitch Richmond,195.58,99.79024,64.0,9.8
2001,Mitchell Butler,195.58,97.975872,11.0,-9.4
2001,Monty Williams,203.2,102.0582,68.0,-2.9
2001,Moochie Norris,185.42,79.3786,82.0,-6.1
2001,Mookie Blaylock,182.88,81.64656,35.0,-8.7
2001,Morris Peterson,200.66,98.883056,63.0,-0.7
2001,Nazr Mohammed,208.28,113.398,82.0,-6.3
2001,Nick Anderson,198.12,92.98636,15.0,-14.8
2001,Nick Van Exel,185.42,88.45044,72.0,-3.3
2001,Norman Richardson,195.58,90.7184,11.0,-17.1
2001,Obinna Ekezie,205.74,122.46984,29.0,1.0
2001,Olumide Oyedeji,208.28,115.66596,36.0,5.0
2001,Oscar Torres,198.12,95.25431999999999,65.0,-9.2
2001,Othella Harrington,205.74,106.59412,77.0,1.5
2001,P.J. Brown,210.82,108.408488,80.0,3.1
2001,Pat Garrity,205.74,107.954896,80.0,4.0
2001,Patrick Ewing,213.36,115.66596,65.0,-1.9
2001,Pau Gasol,213.36,102.965384,82.0,-6.2
2001,Paul Pierce,198.12,104.32616,82.0,5.3
2001,Peja Stojakovic,205.74,103.872568,71.0,7.5
2001,Popeye Jones,203.2,113.398,79.0,1.5
2001,Predrag Drobnjak,210.82,123.377024,64.0,4.3
2001,Primoz Brezec,215.9,110.222856,22.0,-7.0
2001,Quentin Richardson,198.12,101.151016,81.0,1.3
2001,Quincy Lewis,200.66,97.52228,36.0,-3.1
2001,Raef LaFrentz,210.82,111.13004,78.0,-1.9
2001,Rafer Alston,187.96,77.56423199999998,50.0,-4.1
2001,Raja Bell,195.58,92.532768,74.0,-5.0
2001,Randy Brown,187.96,86.18248,1.0,-29.9
2001,Randy Livingston,193.04,94.800728,13.0,14.3
2001,Rashard Lewis,208.28,97.52228,71.0,5.4
2001,Rasheed Wallace,210.82,102.0582,79.0,6.4
2001,Rasho Nesterovic,213.36,112.490816,82.0,6.1
2001,Ratko Varda,215.9,117.93392,1.0,-41.6
2001,Ray Allen,195.58,92.98636,69.0,1.2
2001,Reggie Miller,200.66,88.45044,79.0,-0.7
2001,Reggie Slater,200.66,115.66596,8.0,-14.2
2001,Richard Hamilton,200.66,87.543256,63.0,-1.0
2001,Richard Jefferson,200.66,100.697424,79.0,2.7
2001,Rick Brunson,193.04,86.18248,59.0,-1.0
2001,Rick Fox,200.66,109.76926399999999,82.0,6.1
2001,Ricky Davis,200.66,89.357624,82.0,-4.3
2001,Robert Horry,208.28,106.59412,81.0,8.3
2001,Robert Pack,187.96,86.18248,16.0,-6.3
2001,Robert Traylor,203.2,128.820128,61.0,-3.1
2001,Rod Strickland,190.5,83.91452,76.0,1.9
2001,Rodney Buford,195.58,85.728888,63.0,-9.5
2001,Rodney Rogers,200.66,115.66596,77.0,4.0
2001,Rodney White,205.74,107.954896,16.0,6.6
2001,Ron Mercer,200.66,95.25431999999999,53.0,-11.1
2001,Ruben Boumtje-Boumtje,213.36,111.13004,33.0,-12.8
2001,Ruben Patterson,195.58,101.604608,75.0,2.6
2001,Rusty LaRue,190.5,83.91452,33.0,-5.9
2001,Ryan Bowen,205.74,102.965384,75.0,1.0
2001,Sam Cassell,190.5,83.91452,74.0,3.1
2001,Sam Mack,200.66,99.79024,12.0,1.0
2001,Sam Mitchell,200.66,97.52228,74.0,1.9
2001,Samaki Walker,205.74,117.93392,69.0,3.1
2001,Samuel Dalembert,210.82,113.398,34.0,-4.5
2001,Scot Pollard,210.82,120.20188,80.0,7.2
2001,Scott Padgett,205.74,108.86208,75.0,2.4
2001,Scott Williams,208.28,111.13004,41.0,-12.2
2001,Scottie Pippen,200.66,103.418976,62.0,2.8
2001,Sean Marks,208.28,113.398,21.0,-6.1
2001,Sean Rooks,208.28,117.93392,61.0,-0.3
2001,Shammond Williams,185.42,91.171992,50.0,0.2
2001,Shandon Anderson,198.12,95.25431999999999,82.0,-3.6
2001,Shane Battier,203.2,99.79024,78.0,-5.6
2001,Shaquille O'Neal,215.9,142.88148,67.0,11.5
2001,Shareef Abdur-Rahim,205.74,104.32616,77.0,-4.4
2001,Shawn Bradley,228.6,120.20188,53.0,6.2
2001,Shawn Kemp,208.28,127.00576,75.0,-1.7
2001,Shawn Marion,200.66,97.52228,81.0,0.0
2001,Shawnelle Scott,208.28,113.398,21.0,-5.8
2001,Slava Medvedenko,208.28,113.398,70.0,6.9
2001,Speedy Claxton,180.34,75.296272,67.0,-1.5
2001,Stacey Augmon,203.2,96.615096,77.0,5.3
2001,Stephen Jackson,203.2,98.883056,23.0,-3.0
2001,Stephon Marbury,187.96,81.64656,82.0,-1.7
2001,Steve Francis,190.5,88.45044,57.0,-1.6
2001,Steve Goodrich,208.28,99.79024,9.0,-5.8
2001,Steve Kerr,190.5,81.64656,65.0,3.3
2001,Steve Nash,190.5,88.45044,82.0,5.2
2001,Steven Hunter,208.28,101.604608,53.0,-7.1
2001,Steven Smith,203.2,100.243832,77.0,6.6
2001,Stromile Swift,205.74,102.0582,68.0,-9.1
2001,Tang Hamilton,203.2,99.79024,9.0,-0.5
2001,Tariq Abdul-Wahad,198.12,101.151016,24.0,-7.8
2001,Terence Morris,205.74,100.243832,68.0,-11.0
2001,Terrell Brandon,180.34,78.471416,32.0,7.2
2001,Terry Porter,190.5,92.98636,72.0,14.0
2001,Theo Ratliff,208.28,104.32616,3.0,-11.2
2001,Tierre Brown,187.96,85.728888,40.0,-18.9
2001,Tim Duncan,213.36,117.93392,82.0,8.7
2001,Tim Hardaway,182.88,88.45044,68.0,-1.7
2001,Tim James,200.66,96.161504,9.0,-22.5
2001,Tim Thomas,208.28,108.86208,74.0,1.2
2001,Todd MacCulloch,213.36,127.00576,62.0,6.3
2001,Tom Gugliotta,208.28,108.86208,44.0,-1.2
2001,Toni Kukoc,210.82,106.59412,59.0,-1.8
2001,Tony Battie,210.82,108.86208,74.0,5.1
2001,Tony Delk,187.96,85.728888,63.0,4.2
2001,Tony Massenburg,205.74,113.398,73.0,-13.5
2001,Tony Parker,187.96,80.28578399999998,77.0,5.8
2001,Tracy McGrady,203.2,95.25431999999999,76.0,4.6
2001,Tracy Murray,200.66,103.418976,40.0,-7.8
2001,Trajan Langdon,190.5,89.357624,44.0,-0.1
2001,Travis Best,180.34,82.10015200000002,74.0,-4.7
2001,Travis Knight,213.36,106.59412,49.0,-10.5
2001,Tremaine Fowlkes,203.2,99.79024,22.0,-9.0
2001,Trenton Hassell,195.58,90.7184,78.0,-10.3
2001,Troy Hudson,185.42,77.11064,81.0,-1.4
2001,Troy Murphy,210.82,111.13004,82.0,-8.2
2001,Tyrone Hill,205.74,113.398,26.0,-1.5
2001,Tyrone Nesby,198.12,111.13004,70.0,-0.5
2001,Tyronn Lue,182.88,80.73937600000002,71.0,-0.8
2001,Tyson Chandler,215.9,106.59412,71.0,-7.1
2001,Victor Alexander,208.28,120.20188,14.0,5.1
2001,Vin Baker,210.82,113.398,55.0,-1.5
2001,Vince Carter,198.12,102.0582,60.0,1.5
2001,Vinny Del Negro,193.04,83.91452,2.0,-3.1
2001,Vitaly Potapenko,208.28,129.27372,79.0,-1.0
2001,Vlade Divac,215.9,117.93392,80.0,9.2
2001,Vladimir Radmanovic,208.28,106.140528,61.0,3.3
2001,Vladimir Stepania,213.36,107.047712,67.0,-4.5
2001,Vonteego Cummings,190.5,86.18248,58.0,-12.4
2001,Voshon Lenard,193.04,92.98636,71.0,-7.2
2001,Wally Szczerbiak,200.66,110.676448,82.0,5.0
2001,Walt Williams,203.2,104.32616,48.0,-4.1
2001,Walter McCarty,208.28,104.32616,56.0,0.4
2001,Wang Zhi-zhi,215.9,99.79024,55.0,5.8
2001,Wesley Person,198.12,90.7184,78.0,-0.5
2001,Will Solomon,185.42,83.91452,62.0,-6.8
2001,William Avery,187.96,89.357624,28.0,-1.9
2001,Zach Randolph,205.74,122.46984,41.0,-3.7
2001,Zeljko Rebraca,213.36,116.573144,74.0,3.4
2001,Zendon Hamilton,210.82,115.212368,54.0,-14.6
2001,Zydrunas Ilgauskas,220.98,117.93392,62.0,-4.1
2002,A.J. Guyton,185.42,81.64656,2.0,-3.9
2002,Aaron McKie,195.58,94.800728,80.0,3.9
2002,Aaron Williams,205.74,108.86208,81.0,1.0
2002,Adam Harrington,195.58,90.7184,19.0,-15.7
2002,Adonal Foyle,208.28,120.20188,82.0,3.7
2002,Adrian Griffin,195.58,104.32616,74.0,8.1
2002,Al Harrington,205.74,113.398,82.0,2.8
2002,Alan Henderson,205.74,108.86208,82.0,-7.2
2002,Allan Houston,198.12,90.7184,82.0,-1.6
2002,Allen Iverson,182.88,74.84268,82.0,1.8
2002,Alton Ford,205.74,127.00576,11.0,-16.7
2002,Alvin Williams,195.58,83.91452,78.0,-5.7
2002,Amal McCaskill,210.82,111.13004,11.0,-9.2
2002,Amar'e Stoudemire,208.28,111.13004,82.0,-0.8
2002,Andre Miller,187.96,90.7184,80.0,-5.3
2002,Andrei Kirilenko,205.74,102.0582,80.0,2.1
2002,Andrew DeClercq,208.28,115.66596,77.0,4.5
2002,Anfernee Hardaway,200.66,97.52228,58.0,0.5
2002,Ansu Sesay,205.74,102.0582,45.0,-7.7
2002,Antawn Jamison,205.74,101.151016,82.0,-2.3
2002,Anthony Carter,187.96,88.45044,49.0,-7.2
2002,Anthony Goldwire,187.96,82.553744,15.0,-20.8
2002,Anthony Johnson,190.5,86.18248,66.0,1.4
2002,Anthony Mason,203.2,115.66596,65.0,-3.3
2002,Anthony Peeler,193.04,94.347136,82.0,1.7
2002,Antoine Rigaudeau,200.66,95.25431999999999,11.0,-33.7
2002,Antoine Walker,205.74,111.13004,78.0,1.5
2002,Antonio Daniels,193.04,92.98636,67.0,0.7
2002,Antonio Davis,205.74,104.32616,53.0,-3.7
2002,Antonio Harvey,210.82,113.398,4.0,-8.5
2002,Art Long,205.74,113.398,26.0,-15.3
2002,Arvydas Sabonis,220.98,132.448864,78.0,8.1
2002,Austin Croshere,208.28,109.76926399999999,49.0,3.5
2002,Avery Johnson,180.34,81.64656,48.0,-4.3
2002,Baron Davis,190.5,101.151016,50.0,4.7
2002,Ben Wallace,205.74,108.86208,73.0,5.0
2002,Bimbo Coles,187.96,82.553744,35.0,-8.7
2002,Bo Outlaw,203.2,99.79024,80.0,5.9
2002,Bob Sura,195.58,90.7184,55.0,2.2
2002,Bobby Jackson,185.42,83.91452,59.0,5.5
2002,Bobby Simmons,198.12,106.59412,36.0,-2.4
2002,Bonzi Wells,195.58,95.25431999999999,75.0,2.6
2002,Bostjan Nachbar,205.74,100.243832,14.0,-12.2
2002,Brad Miller,213.36,118.38751200000002,73.0,6.0
2002,Brandon Armstrong,195.58,83.91452,17.0,-9.7
2002,Brandon Williams,198.12,97.52228,6.0,-15.2
2002,Brendan Haywood,213.36,121.562656,81.0,0.3
2002,Brent Barry,198.12,92.079176,75.0,-0.5
2002,Brevin Knight,177.8,77.11064,55.0,-4.7
2002,Brian Cardinal,203.2,111.13004,5.0,41.9
2002,Brian Grant,205.74,115.212368,82.0,-6.0
2002,Brian Scalabrine,205.74,108.86208,59.0,0.5
2002,Brian Shaw,198.12,90.7184,72.0,-5.4
2002,Brian Skinner,205.74,120.20188,77.0,-0.9
2002,Bruce Bowen,200.66,90.7184,82.0,8.9
2002,Bruno Sundov,218.44,111.583632,26.0,-32.4
2002,Bryce Drew,190.5,83.46092800000002,13.0,6.4
2002,Bryon Russell,200.66,102.0582,70.0,-3.2
2002,Calbert Cheaney,200.66,98.429464,81.0,4.9
2002,Calvin Booth,210.82,104.779752,47.0,3.5
2002,Carlos Arroyo,187.96,91.625584,44.0,-2.3
2002,Carlos Boozer,205.74,127.00576,81.0,-11.9
2002,Caron Butler,200.66,98.429464,78.0,-7.6
2002,Casey Jacobsen,198.12,97.52228,72.0,4.3
2002,Cezary Trybanski,218.44,108.86208,15.0,-11.1
2002,Charles Oakley,205.74,112.490816,42.0,1.6
2002,Charles Smith,193.04,90.7184,3.0,19.1
2002,Charlie Ward,187.96,83.91452,66.0,1.8
2002,Chauncey Billups,190.5,91.625584,74.0,4.0
2002,Cherokee Parks,210.82,108.86208,30.0,-15.3
2002,Chris Andersen,208.28,99.79024,59.0,-7.3
2002,Chris Childs,190.5,88.45044,12.0,-3.0
2002,Chris Crawford,205.74,106.59412,5.0,-1.1
2002,Chris Dudley,210.82,117.93392,3.0,-65.5
2002,Chris Jefferies,203.2,97.52228,51.0,-7.4
2002,Chris Mihm,213.36,120.20188,52.0,-8.2
2002,Chris Mills,200.66,99.79024,21.0,3.7
2002,Chris Owens,200.66,111.13004,1.0,39.1
2002,Chris Webber,208.28,111.13004,67.0,7.5
2002,Chris Whitney,182.88,79.3786,51.0,-12.1
2002,Chris Wilcox,208.28,100.243832,46.0,3.2
2002,Christian Laettner,210.82,111.13004,76.0,-0.4
2002,Chucky Atkins,180.34,72.57472,65.0,4.6
