Age,FG%,FT%,PTS,AST,STL,BLK,TOV
22.0,0.34600000000000003,0.833,28.0,4.0,3.0,3.0,5.0
25.0,0.4003333333333334,0.5333333333333333,145.33333333333334,14.0,13.333333333333334,8.666666666666666,24.0
25.0,0.495,0.775,1457.0,307.0,158.0,29.0,190.0
23.0,0.431,0.698,162.0,16.0,13.0,8.0,23.0
27.0,0.4183333333333334,0.7680000000000001,176.0,32.0,15.333333333333334,60.666666666666664,58.666666666666664
29.0,0.423,0.794,1002.0,371.0,72.0,7.0,197.0
24.0,0.488,0.6346666666666666,147.33333333333334,27.333333333333332,14.666666666666666,18.666666666666668,35.333333333333336
22.0,0.415,0.7559999999999999,570.0,83.0,72.0,17.0,75.0
23.0,0.46,0.8140000000000001,1281.0,261.0,82.0,67.0,253.0
23.0,0.46299999999999997,0.5329999999999999,46.0,13.0,5.0,1.0,11.0
24.0,0.5579999999999999,0.5,56.0,2.0,1.0,2.0,8.0
25.0,0.504,0.7509999999999999,1524.0,227.0,134.0,27.0,224.0
23.0,0.501,0.6759999999999999,1366.0,92.0,60.0,109.0,162.0
22.0,0.46,0.693,453.0,65.0,52.0,61.0,93.0
29.0,0.505,0.831,1266.0,273.0,76.0,20.0,199.0
27.0,0.46299999999999997,0.7979999999999999,538.0,180.0,85.0,74.0,135.0
22.0,0.503,0.815,709.0,145.0,81.0,12.0,109.0
22.0,0.441,0.444,38.0,7.0,3.0,4.0,11.0
27.0,0.444,0.36399999999999993,205.33333333333334,58.0,40.666666666666664,44.0,64.66666666666667
29.0,0.44,0.735,1102.0,181.0,47.0,102.0,187.0
29.0,0.473,0.76,752.0,376.0,73.0,11.0,142.0
25.0,0.491,0.762,1337.0,453.0,148.0,49.0,237.0
30.0,0.446,0.81,83.0,33.0,10.0,3.0,16.0
29.0,0.49700000000000005,0.696,397.0,218.0,66.0,12.0,100.0
32.0,0.449,0.8793333333333333,631.3333333333334,231.33333333333334,53.333333333333336,4.666666666666667,141.33333333333334
24.0,0.429,0.7240000000000001,533.0,103.0,49.0,9.0,114.0
23.0,0.474,1.0,223.0,42.0,14.0,4.0,32.0
25.0,0.4793333333333334,0.672,406.6666666666667,52.666666666666664,26.666666666666668,62.666666666666664,86.66666666666667
23.0,0.489,0.71,487.0,92.0,45.0,23.0,98.0
27.0,0.479,0.857,388.0,104.0,18.0,10.0,89.0
24.0,0.473,0.731,1795.0,119.0,128.0,16.0,211.0
28.0,0.486,0.706,584.0,160.0,44.0,57.0,106.0
31.0,0.434,0.76,902.0,358.0,59.0,25.0,254.0
23.0,0.308,0.929,45.0,37.0,18.0,1.0,20.0
26.0,0.45,0.636,331.0,43.0,25.0,29.0,65.0
22.0,0.469,0.826,1319.0,121.0,102.0,19.0,137.0
25.0,0.462,0.8220000000000001,1324.0,762.0,152.0,9.0,255.0
29.0,0.491,0.8240000000000001,826.0,187.0,46.0,4.0,120.0
23.0,0.325,0.7829999999999999,44.0,3.0,4.0,0.0,13.0
23.0,0.444,0.71,184.0,35.0,17.0,8.0,59.0
27.0,0.465,0.8540000000000001,1643.0,255.0,89.0,12.0,233.0
23.0,0.456,0.7929999999999999,1444.0,453.0,95.0,22.0,214.0
28.0,0.491,0.745,1803.0,357.0,133.0,100.0,315.0
25.0,0.506,0.8290000000000001,1269.0,163.0,88.0,41.0,138.0
31.0,0.5770000000000001,0.736,1903.0,431.0,76.0,316.0,282.0
22.0,0.292,0.9229999999999999,40.0,3.0,6.0,2.0,5.0
23.0,0.5,0.606,533.0,60.0,38.0,31.0,116.0
24.0,0.455,0.7659999999999999,339.0,141.0,66.0,11.0,47.0
24.0,0.518,0.735,1006.0,204.0,89.0,81.0,156.0
27.0,0.562,0.688,927.0,125.0,85.0,121.0,185.0
25.0,0.45299999999999996,0.772,1009.0,153.0,46.0,14.0,120.0
27.0,0.467,0.659,524.0,113.0,45.0,118.0,141.0
28.0,0.48100000000000004,0.722,1260.0,1099.0,158.0,5.0,337.0
27.0,0.495,0.6990000000000001,575.0,122.0,30.0,27.0,96.0
27.0,0.37633333333333335,0.7243333333333334,200.0,74.66666666666667,19.333333333333332,0.6666666666666666,53.333333333333336
23.0,0.312,0.536,63.0,15.0,4.0,5.0,22.0
26.0,0.5379999999999999,0.4,214.0,74.0,56.0,102.0,78.0
26.0,0.504,0.845,1791.0,335.0,154.0,19.0,300.0
28.0,0.45,0.917,29.0,3.0,0.0,0.0,4.0
29.0,0.42,0.8240000000000001,518.0,142.0,74.0,10.0,96.0
24.0,0.469,0.7440000000000001,677.0,298.0,69.0,13.0,119.0
24.0,0.509,0.581,76.0,14.0,1.0,1.0,9.0
26.0,0.406,0.718,334.0,75.0,62.0,79.0,73.0
24.0,0.49,0.634,892.0,74.0,39.0,55.0,190.0
25.0,0.45399999999999996,0.778,976.0,325.0,114.0,24.0,223.0
28.0,0.364,1.0,9.0,1.0,0.0,1.0,6.0
25.0,0.48,0.6779999999999999,375.0,356.0,72.0,9.0,123.0
23.0,0.519,0.693,1023.0,110.0,76.0,75.0,188.0
34.0,0.517,0.887,768.0,141.0,58.0,17.0,99.0
34.0,0.49,0.7440000000000001,275.0,124.0,35.0,8.0,39.0
31.0,0.397,0.5760000000000001,157.0,44.0,21.0,6.0,30.0
28.0,0.514,0.743,1497.0,262.0,197.0,46.0,255.0
23.0,0.475,0.469,647.0,68.0,27.0,22.0,149.0
22.0,0.474,0.8029999999999999,755.0,211.0,53.0,18.0,163.0
23.0,0.42650000000000005,0.62,356.0,57.5,28.0,16.0,56.5
22.0,0.55,0.76,1972.0,234.0,116.0,89.0,170.0
22.0,0.48,0.6763333333333333,320.0,69.33333333333333,18.0,6.666666666666667,79.33333333333333
26.0,0.491,0.652,309.0,53.0,38.0,39.0,68.0
26.0,0.473,0.573,678.0,172.0,24.0,112.0,170.0
22.0,0.51,0.721,685.0,431.0,174.0,12.0,193.0
26.0,0.47,0.7829999999999999,1406.0,215.0,66.0,81.0,233.0
23.0,0.414,0.539,469.0,213.0,100.0,18.0,141.0
26.0,0.449,0.83,1265.0,380.0,88.0,59.0,312.0
27.0,0.465,0.672,1191.0,223.0,99.0,62.0,193.0
23.0,0.45399999999999996,0.818,623.0,179.0,64.0,7.0,135.0
24.0,0.506,0.8640000000000001,589.0,324.0,56.0,5.0,130.0
28.0,0.46399999999999997,0.843,659.0,374.0,152.0,40.0,153.0
23.0,0.541,0.905,583.0,136.0,37.0,6.0,64.0
27.0,0.493,0.701,571.0,116.0,37.0,122.0,89.0
23.0,0.513,0.736,855.0,60.0,51.0,29.0,102.0
30.0,0.48700000000000004,0.872,778.0,291.0,51.0,9.0,175.0
24.0,0.539,0.743,961.0,88.0,23.0,23.0,120.0
23.0,0.54,0.7390000000000001,2031.0,147.0,79.0,119.0,326.0
24.0,0.49,0.5720000000000001,1074.0,176.0,67.0,134.0,205.0
28.0,0.501,0.872,670.0,61.0,55.0,5.0,93.0
28.0,0.48,0.7390000000000001,1134.0,135.0,80.0,37.0,184.0
23.0,0.542,0.775,1404.0,737.0,201.0,17.0,231.0
31.0,0.39,0.904,107.0,158.0,43.0,3.0,49.0
29.0,0.52,0.8,650.0,163.0,54.0,33.0,114.0
23.0,0.509,0.725,1778.0,281.0,125.0,17.0,200.0
22.0,0.4255,0.478,54.0,4.5,2.0,2.0,6.0
25.0,0.475,0.619,303.0,138.0,54.0,36.0,117.0
35.0,0.423,0.598,456.0,115.0,31.0,19.0,98.0
28.0,0.535,0.8370000000000001,1941.0,529.0,111.0,26.0,232.0
31.0,0.42100000000000004,0.841,1105.0,243.0,60.0,18.0,200.0
28.0,0.43700000000000006,0.643,156.0,31.0,4.0,5.0,31.0
22.0,0.465,0.813,1260.0,681.0,174.0,6.0,323.0
26.0,0.419,0.6,39.0,8.0,5.0,0.0,13.0
33.0,0.475,0.8190000000000001,374.0,85.0,45.0,22.0,78.0
26.0,0.501,0.7609999999999999,1172.0,261.0,101.0,23.0,170.0
21.0,0.479,0.6709999999999999,795.0,97.0,54.0,12.0,111.0
24.0,0.45399999999999996,0.632,581.0,468.0,156.0,17.0,208.0
29.0,0.4043333333333334,0.6869999999999999,282.6666666666667,84.0,24.666666666666668,3.3333333333333335,66.66666666666667
30.0,0.455,0.813,1678.0,395.0,177.0,5.0,255.0
22.0,0.435,0.75,26.0,2.0,1.0,0.0,2.0
24.0,0.457,0.802,1401.0,504.0,128.0,19.0,285.0
23.0,0.439,0.735,304.0,91.0,27.0,6.0,51.0
21.0,0.48,0.7609999999999999,1338.0,429.0,93.0,18.0,303.0
25.0,0.506,0.8140000000000001,1253.0,285.0,126.0,166.0,288.0
23.0,0.341,0.625,38.0,7.0,7.0,3.0,15.0
34.0,0.461,0.9470000000000001,1082.0,502.0,95.0,38.0,198.0
23.0,0.478,0.779,545.3333333333334,88.0,32.0,10.0,109.33333333333333
22.0,0.41100000000000003,0.545,186.0,72.0,30.0,8.0,41.0
24.0,0.379,0.672,179.0,63.0,25.0,1.0,44.0
26.0,0.46299999999999997,0.882,1404.0,450.0,138.0,23.0,304.0
24.0,0.375,1.0,18.0,4.0,5.0,0.0,2.0
25.0,0.499,0.698,1304.0,115.0,100.0,217.0,233.0
23.0,0.49200000000000005,0.7040000000000001,895.0,230.0,75.0,48.0,131.0
23.0,0.42200000000000004,0.883,527.0,208.0,58.0,13.0,95.0
22.0,0.359,0.828,80.0,15.0,5.0,2.0,17.0
28.0,0.443,0.832,44.0,4.666666666666667,2.6666666666666665,0.6666666666666666,7.0
32.0,0.455,0.865,608.0,154.0,66.0,11.0,147.0
23.0,0.494,0.82,1078.0,165.0,102.0,79.0,153.0
22.0,0.435,0.667,144.0,25.0,17.0,7.0,40.0
26.0,0.41500000000000004,0.6853333333333333,356.0,136.66666666666666,71.33333333333333,4.0,110.0
30.0,0.517,0.76,1408.0,137.0,44.0,18.0,138.0
30.0,0.502,0.7390000000000001,867.0,430.0,106.0,141.0,245.0
24.0,0.40399999999999997,0.75,56.0,16.0,8.0,7.0,8.0
26.0,0.347,0.574,111.0,32.0,9.5,8.0,47.0
24.0,0.434,0.75,148.0,39.0,22.0,1.0,51.0
26.0,0.534,0.797,1338.0,144.0,76.0,30.0,106.0
29.0,0.462,0.65,771.0,126.0,70.0,36.0,180.0
27.0,0.405,0.612,225.0,243.0,73.0,14.0,71.0
23.0,0.502,0.7879999999999999,1199.0,291.0,144.0,33.0,193.0
29.0,0.49333333333333335,0.791,947.3333333333334,84.66666666666667,26.666666666666668,54.666666666666664,133.33333333333334
22.0,0.125,1.0,4.0,3.0,1.0,0.0,1.0
25.0,0.47200000000000003,0.588,104.0,21.0,11.0,3.0,17.0
28.0,0.49200000000000005,0.818,852.0,184.0,79.0,47.0,145.0
31.0,0.5379999999999999,0.8009999999999999,691.0,121.0,57.0,16.0,100.0
24.0,0.47500000000000003,0.5843333333333333,61.333333333333336,12.666666666666666,5.333333333333333,0.6666666666666666,16.666666666666668
29.0,0.569,0.8,846.0,140.0,38.0,29.0,170.0
23.0,0.44799999999999995,0.772,614.0,103.0,86.0,23.0,93.0
23.0,0.4,0.769,66.0,31.0,10.0,0.0,21.0
32.0,0.47,0.9129999999999999,166.0,60.0,19.0,0.0,54.0
24.0,0.48233333333333334,0.8390000000000001,626.0,122.66666666666667,38.666666666666664,20.0,89.33333333333333
22.0,0.48200000000000004,0.6579999999999999,1056.0,89.0,104.0,201.0,141.0
27.0,0.371,0.679,321.0,99.0,44.0,29.0,103.0
30.0,0.452,0.7879999999999999,760.0,324.0,55.0,6.0,197.0
23.0,0.519,0.7040000000000001,1363.0,124.0,61.0,60.0,163.0
24.0,0.515,0.745,422.0,79.0,39.0,13.0,32.0
23.0,0.45125,0.7907500000000001,81.5,7.5,5.0,5.5,17.0
25.0,0.532,0.6970000000000001,840.0,242.0,50.0,51.0,185.0
26.0,0.45899999999999996,0.716,435.0,50.0,26.0,58.0,64.0
27.0,0.466,0.8,754.0,419.0,87.0,10.0,148.0
23.0,0.541,0.6,253.0,32.0,6.0,18.0,47.0
26.0,0.466,0.8909999999999999,570.0,69.0,15.0,32.0,87.0
29.0,0.5479999999999999,0.794,1520.0,301.0,59.0,58.0,247.0
22.0,0.38799999999999996,0.762,232.0,140.0,61.0,6.0,89.0
23.0,0.375,0.667,36.0,4.0,8.0,0.0,8.0
23.0,0.535,0.631,683.0,49.0,46.0,254.0,87.0
27.0,0.49466666666666664,0.6886666666666666,970.6666666666666,75.33333333333333,30.666666666666668,50.0,155.33333333333334
24.0,0.49,0.604,394.0,69.0,12.0,26.0,68.0
33.0,0.44299999999999995,0.778,129.0,32.0,13.0,2.0,22.0
24.0,0.561,0.831,1868.0,339.0,147.0,26.0,293.0
22.0,0.43700000000000006,0.672,297.0,21.0,7.0,44.0,52.0
22.0,0.474,0.8,202.0,57.0,30.0,1.0,45.0
32.0,0.5770000000000001,0.643,843.0,315.0,71.0,37.0,156.0
24.0,0.431,0.435,146.0,11.0,13.0,5.0,44.0
27.0,0.473,0.8009999999999999,1031.0,330.0,122.0,12.0,185.0
25.0,0.523,0.706,58.0,17.0,10.0,1.0,14.0
23.0,0.502,0.635,502.0,47.0,31.0,67.0,98.0
21.0,0.43,0.787,645.0,75.0,43.0,7.0,119.0
25.0,0.48100000000000004,0.7559999999999999,2244.0,340.0,111.0,35.0,297.0
25.0,0.51,0.789,737.0,95.0,40.0,40.0,117.0
23.0,0.5760000000000001,0.8420000000000001,1903.0,191.0,96.0,14.0,233.0
26.0,0.4953333333333334,0.7883333333333334,878.6666666666666,149.33333333333334,48.666666666666664,41.333333333333336,142.66666666666666
28.0,0.48,0.8109999999999999,953.0,341.0,88.0,6.0,179.0
22.0,0.503,0.8140000000000001,843.0,417.0,127.0,28.0,205.0
26.0,0.354,0.667,41.0,3.0,3.0,0.0,8.0
25.0,0.531,0.797,1118.0,322.0,108.0,55.0,218.0
24.0,0.42200000000000004,0.779,350.0,98.0,47.0,53.0,92.0
25.0,0.4,1.0,15.0,3.0,1.0,0.0,8.0
24.0,0.381,0.65,177.0,20.0,13.0,3.0,28.0
26.0,0.41100000000000003,0.8490000000000001,479.0,424.0,107.0,8.0,171.0
30.0,0.595,0.7120000000000001,855.0,133.0,29.0,59.0,133.0
23.0,0.318,1.0,16.0,3.0,0.0,5.0,5.0
31.0,0.465,0.738,909.0,150.0,39.0,3.0,108.0
24.0,0.523,0.8320000000000001,731.0,131.0,45.0,162.0,103.0
23.0,0.518,0.54,176.0,52.0,7.0,4.0,50.0
23.0,0.359,0.8,55.0,12.0,4.0,5.0,16.0
22.0,0.547,0.797,1781.0,165.0,48.0,101.0,222.0
27.0,0.501,0.73,925.0,62.0,106.0,23.0,148.0
27.0,0.503,0.593,194.0,34.0,8.0,38.0,37.0
22.0,0.479,0.7559999999999999,535.0,72.0,32.0,62.0,68.0
27.0,0.5329999999999999,0.809,986.0,155.0,82.0,9.0,132.0
24.0,0.449,0.805,520.0,248.0,58.0,5.0,89.0
31.0,0.48500000000000004,0.5943333333333333,508.6666666666667,125.33333333333333,46.0,56.0,76.66666666666667
23.0,0.493,0.718,180.0,31.0,14.0,2.0,20.0
33.0,0.44,0.8713333333333334,595.3333333333334,66.66666666666667,41.333333333333336,11.333333333333334,54.0
25.0,0.449,0.755,162.0,30.0,10.0,24.0,24.0
26.0,0.405,0.75,36.0,3.0,4.0,1.0,5.0
32.0,0.451,0.809,783.0,178.0,29.0,36.0,123.0
24.0,0.44299999999999995,0.684,307.0,53.0,29.0,14.0,88.0
26.0,0.46799999999999997,0.833,538.0,228.0,60.0,47.0,166.0
31.0,0.5340000000000001,0.7826666666666666,806.6666666666666,122.66666666666667,49.333333333333336,59.333333333333336,108.0
28.0,0.48,0.73,1222.0,200.0,73.0,65.0,238.0
25.0,0.41700000000000004,0.748,1033.0,243.0,93.0,27.0,193.0
28.0,0.532,0.7809999999999999,1053.0,146.0,102.0,118.0,146.0
24.0,0.47700000000000004,0.7986666666666666,55.333333333333336,33.333333333333336,8.666666666666666,0.6666666666666666,9.333333333333334
23.0,0.423,0.938,106.0,22.0,15.0,1.0,13.0
28.0,0.467,0.802,1056.0,335.0,147.0,25.0,141.0
27.0,0.479,0.86,1292.0,362.0,101.0,28.0,186.0
24.0,0.28,0.5,17.0,12.0,2.0,0.0,8.0
23.0,0.24666666666666667,0.5356666666666666,12.0,8.0,0.6666666666666666,0.0,6.666666666666667
29.0,0.436,0.6970000000000001,588.0,164.0,43.0,162.0,218.0
31.0,0.493,0.897,1520.0,299.0,143.0,9.0,162.0
23.0,0.47933333333333333,0.737,1035.3333333333333,112.66666666666667,68.0,22.666666666666668,132.0
28.0,0.451,0.745,747.0,173.0,72.0,20.0,148.0
23.0,0.5,0.5,3.0,0.0,0.0,0.0,0.0
24.0,0.609,0.787,1350.0,199.0,76.0,61.0,230.0
31.0,0.431,0.8109999999999999,671.0,246.0,74.0,4.0,130.0
31.0,0.401,0.72,639.0,250.0,47.0,23.0,163.0
22.0,0.4,0.6,27.0,2.0,1.0,0.0,4.0
31.0,0.465,0.754,816.0,215.0,111.0,27.0,105.0
23.0,0.503,0.632,472.0,115.0,48.0,121.0,78.0
19.0,0.469,0.6940000000000001,951.0,98.0,61.0,34.0,137.0
31.0,0.53,0.564,490.0,183.0,51.0,32.0,155.0
23.0,0.457,0.622,347.0,107.0,24.0,15.0,64.0
31.0,0.45399999999999996,0.763,545.0,216.0,89.0,51.0,112.0
29.0,0.444,0.0,8.0,0.0,2.0,0.0,1.0
31.0,0.505,0.775,1951.0,198.0,88.0,54.0,163.0
26.0,0.499,0.71,1334.0,184.0,101.0,139.0,233.0
30.0,0.45799999999999996,0.5,198.0,47.0,21.0,24.0,59.0
23.0,0.522,0.653,1178.0,149.0,49.0,142.0,230.0
23.0,0.41700000000000004,0.662,225.0,63.0,9.0,31.0,60.0
31.0,0.45299999999999996,0.779,940.0,206.0,69.0,61.0,108.0
22.0,0.474,0.81,1334.0,182.0,60.0,129.0,210.0
26.0,0.48100000000000004,0.634,955.0,225.0,72.0,40.0,182.0
30.0,0.52,0.8420000000000001,1255.0,192.0,53.0,53.0,138.0
29.0,0.46399999999999997,0.782,567.0,273.0,77.0,1.0,131.0
25.0,0.46799999999999997,0.758,839.0,124.0,39.0,38.0,116.0
23.0,0.35200000000000004,0.667,244.0,139.0,58.0,5.0,104.0
31.0,0.45,0.64,86.0,40.0,12.0,15.0,27.0
25.0,0.42200000000000004,0.78,1540.0,332.0,144.0,82.0,227.0
29.0,0.44299999999999995,0.664,626.0,320.0,132.0,10.0,91.0
33.0,0.354,0.762,167.0,38.0,31.0,11.0,33.0
27.0,0.47900000000000004,0.85,205.33333333333334,43.333333333333336,14.666666666666666,14.0,34.0
28.0,0.466,0.9109999999999999,495.0,100.0,30.0,7.0,82.0
23.0,0.447,0.7,506.0,183.0,100.0,11.0,107.0
22.0,0.452,0.782,688.0,252.0,211.0,48.0,166.0
27.0,0.4876666666666667,0.7323333333333334,440.0,67.33333333333333,18.666666666666668,28.0,81.33333333333333
24.0,0.45,0.5710000000000001,157.0,37.0,14.0,1.0,36.0
35.0,0.457,0.875,378.0,67.0,21.0,3.0,28.0
26.0,0.38299999999999995,0.579,85.0,20.0,16.0,5.0,17.0
24.0,0.48700000000000004,0.828,1465.0,370.0,120.0,24.0,189.0
25.0,0.43,0.779,1087.0,557.0,223.0,27.0,258.0
34.0,0.45399999999999996,0.6990000000000001,1859.0,129.0,62.0,189.0,215.0
26.0,0.46399999999999997,0.635,175.0,28.0,17.0,12.0,20.0
24.0,0.4656666666666667,0.854,419.3333333333333,169.33333333333334,35.333333333333336,7.333333333333333,103.33333333333333
24.0,0.44299999999999995,0.7709999999999999,474.0,109.0,56.0,9.0,81.0
28.0,0.45399999999999996,0.802,712.0,607.0,155.0,12.0,157.0
31.0,0.479,0.8370000000000001,960.0,174.0,65.0,17.0,105.0
23.0,0.48,0.815,1526.0,166.0,72.0,9.0,171.0
31.0,0.41700000000000004,0.7440000000000001,406.0,97.0,84.0,49.0,88.0
22.0,0.435,0.6920000000000001,334.0,145.0,54.0,4.0,73.0
22.0,0.39,0.737,219.0,159.0,39.0,5.0,73.0
27.0,0.528,0.852,2585.0,202.0,110.0,79.0,254.0
27.0,0.4665,0.7444999999999999,676.5,165.0,68.5,162.5,173.5
29.0,0.449,0.5563333333333332,714.6666666666666,222.0,67.33333333333333,15.333333333333334,187.33333333333334
24.0,0.5,0.69,473.0,147.0,45.0,15.0,109.0
24.0,0.517,0.76,390.0,81.0,68.0,16.0,58.0
25.0,0.495,0.753,1277.0,159.0,90.0,36.0,133.0
22.0,0.182,0.7140000000000001,10.0,6.0,0.0,0.0,3.0
22.0,0.47200000000000003,0.7190000000000001,709.0,108.0,60.0,34.0,140.0
28.0,0.457,0.385,38.0,26.0,7.0,4.0,11.0
26.0,0.457,0.66,385.0,43.0,41.0,26.0,49.0
26.0,0.48200000000000004,0.7879999999999999,1816.0,397.0,200.0,37.0,181.0
24.0,0.5,0.5,13.0,0.0,1.0,0.0,3.0
28.0,0.39799999999999996,0.629,233.0,82.0,23.0,162.0,68.0
30.0,0.401,0.79,739.0,307.0,62.0,6.0,147.0
24.0,0.495,0.733,427.0,80.0,61.0,25.0,84.0
28.0,0.33299999999999996,0.72,82.0,19.0,10.0,2.0,30.0
23.0,0.385,0.828,470.0,59.0,51.0,19.0,59.0
24.0,0.475,0.805,1175.0,279.0,68.0,77.0,202.0
24.0,0.529,0.818,27.0,0.0,3.0,3.0,2.0
26.0,0.535,0.8079999999999999,1644.0,250.0,129.0,28.0,157.0
22.0,0.45,0.6729999999999999,312.0,28.0,21.0,54.0,79.0
24.0,0.512,0.6809999999999999,1287.0,127.0,55.0,104.0,131.0
23.0,0.507,0.773,420.0,104.0,47.0,87.0,105.0
30.0,0.514,0.887,1365.0,347.0,61.0,14.0,192.0
28.0,0.46299999999999997,0.8390000000000001,561.0,247.0,100.0,76.0,158.0
23.0,0.469,0.8059999999999999,362.0,84.0,28.0,18.0,71.0
23.0,0.504,0.816,351.0,47.0,29.0,5.0,49.0
23.0,0.5193333333333333,0.28600000000000003,84.0,16.0,5.333333333333333,11.333333333333334,24.0
28.0,0.489,0.483,194.0,75.0,42.0,43.0,47.0
30.0,0.489,0.74,869.0,151.0,56.0,65.0,175.0
30.0,0.46466666666666673,0.7593333333333333,346.0,192.0,38.0,7.333333333333333,72.66666666666667
26.0,0.4246666666666667,0.7543333333333333,395.3333333333333,151.33333333333334,30.666666666666668,12.666666666666666,87.33333333333333
22.0,0.41100000000000003,0.711,443.0,144.0,48.0,5.0,93.0
22.0,0.47100000000000003,0.831,198.0,51.0,12.0,6.0,57.0
33.0,0.47600000000000003,0.851,770.0,239.0,88.0,13.0,157.0
25.0,0.431,0.742,754.0,144.0,102.0,39.0,170.0
24.0,0.42200000000000004,0.828,523.0,104.0,46.0,8.0,45.0
26.0,0.528,0.645,582.0,66.0,37.0,120.0,112.0
24.0,0.469,0.8,190.0,75.0,26.0,5.0,51.0
28.0,0.24333333333333332,0.855,74.66666666666667,12.0,2.0,2.6666666666666665,19.333333333333332
28.0,0.358,0.5710000000000001,68.0,12.0,7.0,1.0,13.0
25.0,0.45299999999999996,0.757,1559.0,101.0,91.0,23.0,240.0
29.0,0.348,0.563,55.0,17.0,6.0,7.0,22.0
32.0,0.488,0.8009999999999999,915.0,424.0,76.0,35.0,247.0
24.0,0.353,0.7140000000000001,29.0,16.0,7.0,1.0,5.0
27.0,0.413,0.723,403.0,56.0,47.0,42.0,64.0
23.0,0.505,0.825,1337.0,206.0,129.0,26.0,206.0
26.0,0.467,0.768,1010.0,602.0,138.0,3.0,184.0
30.0,0.542,0.7959999999999999,219.0,38.0,10.0,0.0,36.0
30.0,0.478,0.866,932.0,405.0,82.0,12.0,159.0
27.0,0.5305,0.744,289.5,42.0,20.0,22.5,45.5
28.0,0.4386666666666667,0.835,563.3333333333334,84.0,24.0,12.666666666666666,61.333333333333336
24.0,0.428,0.8640000000000001,1300.0,440.0,110.0,23.0,202.0
22.0,0.446,0.674,409.0,119.0,71.0,15.0,123.0
29.0,0.519,0.787,2100.0,355.0,170.0,140.0,284.0
26.0,0.478,0.865,1423.0,237.0,94.0,20.0,172.0
32.0,0.604,0.765,2034.0,371.0,81.0,280.0,297.0
24.0,0.47433333333333333,0.7709999999999999,619.3333333333334,51.333333333333336,44.0,34.666666666666664,102.66666666666667
25.0,0.47933333333333333,0.7106666666666667,465.3333333333333,118.66666666666667,48.666666666666664,61.333333333333336,104.66666666666667
28.0,0.5529999999999999,0.642,1073.0,167.0,73.0,131.0,170.0
26.0,0.41200000000000003,0.867,912.0,177.0,56.0,16.0,102.0
28.0,0.439,0.605,126.0,29.0,7.0,22.0,41.0
29.0,0.45899999999999996,0.8029999999999999,512.0,457.0,59.0,11.0,164.0
28.0,0.508,0.8140000000000001,874.0,189.0,54.0,12.0,129.0
27.0,0.505,0.366,219.0,74.0,66.0,77.0,50.0
23.0,0.474,0.836,1745.0,370.0,143.0,53.0,263.0
22.0,0.436,0.601,570.0,64.0,56.0,30.0,168.0
27.0,0.485,0.7829999999999999,1565.0,231.0,111.0,18.0,232.0
30.0,0.425,0.815,146.0,67.0,25.0,1.0,33.0
25.0,0.45799999999999996,0.889,558.0,222.0,49.0,18.0,108.0
23.0,0.462,0.615,56.0,2.0,4.0,2.0,8.0
27.0,0.43,0.6890000000000001,259.0,64.0,41.0,39.0,67.0
25.0,0.486,0.6759999999999999,567.0,121.0,30.0,62.0,127.0
26.0,0.401,0.711,352.0,108.0,50.666666666666664,6.666666666666667,85.33333333333333
26.0,0.455,0.69,270.0,285.0,43.0,2.0,112.0
24.0,0.53,0.763,1035.0,145.0,92.0,79.0,169.0
29.0,0.474,0.7390000000000001,914.0,156.0,120.0,36.0,143.0
32.0,0.441,0.897,306.0,134.0,27.0,0.0,57.0
20.0,0.53,0.81,1387.0,563.0,187.0,41.0,305.0
26.0,0.48,0.565,438.0,67.0,50.0,67.0,112.0
24.0,0.509,0.5216666666666667,409.3333333333333,30.666666666666668,22.0,14.666666666666666,66.66666666666667
23.0,0.478,0.795,792.0,327.0,67.0,22.0,180.0
24.0,0.428,0.706,142.0,19.0,4.0,9.0,19.0
23.0,0.544,0.7909999999999999,1671.0,273.0,100.0,70.0,185.0
23.0,0.5,0.867,63.0,13.0,5.0,1.0,22.0
27.0,0.4,0.5,64.0,18.0,5.0,12.0,18.0
27.0,0.48100000000000004,0.75,88.0,9.0,3.0,11.0,20.0
23.0,0.54,0.779,898.0,556.0,183.0,32.0,216.0
27.0,0.462,0.7513333333333333,615.3333333333334,138.66666666666666,28.0,41.333333333333336,145.33333333333334
23.0,0.524,0.7759999999999999,722.0,221.0,86.0,38.0,142.0
24.0,0.47200000000000003,0.66,1254.0,832.0,265.0,35.0,359.0
27.0,0.46299999999999997,0.799,1566.0,344.0,153.0,112.0,286.0
28.0,0.505,0.665,908.0,279.0,85.0,49.0,189.0
24.0,0.392,0.87,700.0,223.0,93.0,9.0,135.0
25.0,0.46399999999999997,0.828,410.0,210.0,40.0,4.0,110.0
24.0,0.44799999999999995,0.682,486.0,230.0,60.0,9.0,128.0
29.0,0.45399999999999996,0.8079999999999999,441.0,312.0,123.0,13.0,115.0
24.0,0.516,0.863,441.0,85.0,35.0,7.0,38.0
28.0,0.434,0.5710000000000001,162.0,28.0,13.0,21.0,36.0
24.0,0.523,0.787,1820.0,93.0,70.0,77.0,172.0
31.0,0.46,0.884,1634.0,314.0,115.0,4.0,231.0
25.0,0.419,0.693,186.0,16.0,8.0,8.0,40.0
24.0,0.502,0.7190000000000001,2119.0,147.0,80.0,107.0,300.0
29.0,0.434,0.6920000000000001,391.0,54.0,34.0,17.0,86.0
24.0,0.516,0.779,1446.0,642.0,147.0,14.0,288.0
