Year,Name,Age,FG%,FT%,PTS,AST,STL,BLK,TOV,Salary,player_height,player_weight,gp,net_rating,Salary Cap
2015,Gary Neal,30.0,0.3873333333333333,0.8696666666666667,362.0,66.66666666666667,15.333333333333334,0.6666666666666666,43.333333333333336,2139000.0,193.04,95.25432,40.0,-9.0,63065000
2015,George Hill,28.0,0.47700000000000004,0.79,692.0,220.0,44.0,14.0,69.0,8000000.0,190.5,85.275296,74.0,2.5,63065000
2015,Gerald Green,29.0,0.41600000000000004,0.825,884.0,91.0,42.0,12.0,104.0,947276.0,200.66,92.98635999999999,69.0,1.3,63065000
2015,Gerald Henderson,27.0,0.43700000000000006,0.848,969.0,206.0,51.0,22.0,110.0,6000000.0,195.58,97.52228000000001,72.0,1.6,63065000
2015,Giannis Antetokounmpo,20.0,0.491,0.741,1030.0,207.0,73.0,85.0,173.0,1953960.0,210.82,100.697424,80.0,-2.6,63065000
2015,Goran Dragic,28.0,0.5013333333333333,0.7759999999999999,850.0,233.33333333333334,52.0,10.0,115.33333333333333,14783000.0,190.5,86.18248,72.0,4.1,63065000
2015,Gordon Hayward,24.0,0.445,0.812,1463.0,313.0,108.0,30.0,206.0,15409570.0,203.2,102.511792,80.0,1.0,63065000
2015,Gorgui Dieng,25.0,0.506,0.7829999999999999,710.0,146.0,71.0,126.0,126.0,1474440.0,210.82,109.315672,82.0,0.8,63065000
2015,Greg Monroe,24.0,0.496,0.75,1098.0,142.0,78.0,34.0,149.0,16407500.0,210.82,120.20188,79.0,-2.7,63065000
2015,Greivis Vasquez,28.0,0.408,0.758,775.0,302.0,46.0,10.0,119.0,6600000.0,198.12,98.429464,23.0,-8.9,63065000
2015,Harrison Barnes,22.0,0.48200000000000004,0.72,827.0,116.0,61.0,19.0,71.0,3873398.0,203.2,102.0582,66.0,10.5,63065000
2015,Hassan Whiteside,25.0,0.628,0.5,564.0,6.0,27.0,123.0,58.0,981348.0,213.36,120.20188,73.0,3.0,63065000
2015,Henry Sims,24.0,0.474,0.774,586.0,79.0,39.0,30.0,99.0,947276.0,208.28,112.490816,14.0,-16.8,63065000
2015,Ian Mahinmi,28.0,0.552,0.304,265.0,33.0,30.0,46.0,59.0,4000000.0,210.82,113.398,71.0,4.3,63065000
2015,Iman Shumpert,24.0,0.4096666666666666,0.6716666666666665,330.6666666666667,90.0,54.0,10.666666666666666,60.666666666666664,8988765.0,195.58,99.79024,54.0,7.8,63065000
2015,Isaiah Canaan,23.0,0.38933333333333336,0.8083333333333335,288.0,65.33333333333333,19.333333333333332,2.0,41.333333333333336,947276.0,182.88,91.171992,77.0,-12.6,63065000
2015,Isaiah Thomas,25.0,0.41900000000000004,0.867,734.0,189.33333333333334,38.0,3.3333333333333335,95.33333333333333,6912869.0,175.26,83.91452,82.0,3.7,63065000
2015,J.J. Barea,30.0,0.42,0.809,580.0,263.0,33.0,1.0,70.0,4290000.0,182.88,83.91452,74.0,-1.8,63065000
2015,JaKarr Sampson,21.0,0.42200000000000004,0.67,386.0,77.0,38.0,26.0,76.0,258489.0,205.74,97.068688,73.0,-6.5,63065000
2015,JaMychal Green,24.0,0.5745,0.8,58.0,4.0,5.0,4.0,13.0,845059.0,205.74,102.965384,78.0,-1.9,63065000
2015,Jabari Parker,19.0,0.49,0.6970000000000001,308.0,42.0,31.0,5.0,47.0,5152440.0,203.2,113.398,76.0,-3.4,63065000
2015,Jae Crowder,24.0,0.424,0.8146666666666667,418.6666666666667,62.666666666666664,48.0,16.666666666666668,32.666666666666664,6796117.0,198.12,106.59411999999999,73.0,4.5,63065000
2015,Jamal Crawford,34.0,0.396,0.9009999999999999,1010.0,158.0,59.0,14.0,92.0,5675000.0,195.58,88.45044,79.0,2.3,63065000
2015,Jameer Nelson,32.0,0.36275,0.6970000000000001,261.5,126.5,23.5,3.0,54.5,4345000.0,182.88,86.18248,39.0,-7.0,63065000
2015,James Harden,25.0,0.44,0.868,2217.0,565.0,154.0,60.0,321.0,15756438.0,195.58,99.79024,82.0,1.2,63065000
2015,James Johnson,27.0,0.589,0.657,554.0,95.0,54.0,70.0,79.0,2500000.0,205.74,113.398,57.0,-0.6,63065000
2015,James Young,19.0,0.353,0.552,105.0,13.0,8.0,2.0,5.0,1749840.0,198.12,97.52228000000001,29.0,-6.1,63065000
2015,Jared Dudley,29.0,0.46799999999999997,0.716,518.0,130.0,72.0,11.0,62.0,4375000.0,200.66,102.0582,81.0,1.1,63065000
2015,Jared Sullinger,22.0,0.439,0.7440000000000001,770.0,134.0,44.0,42.0,78.0,2569260.0,205.74,117.93392,81.0,4.3,63065000
2015,Jarrett Jack,31.0,0.439,0.8809999999999999,957.0,373.0,75.0,13.0,191.0,6300000.0,190.5,90.7184,32.0,-5.8,63065000
2015,Jason Smith,28.0,0.434,0.83,656.0,140.0,32.0,44.0,104.0,4300000.0,213.36,108.86208,76.0,-1.9,63065000
2015,Jason Thompson,28.0,0.47,0.622,491.0,85.0,33.0,57.0,84.0,245177.0,210.82,113.398,47.0,1.2,63065000
2015,Jeff Ayres,27.0,0.579,0.75,137.0,14.0,8.0,8.0,26.0,111444.0,205.74,113.398,17.0,-18.2,63065000
2015,Jeff Green,28.0,0.4303333333333333,0.8326666666666668,778.6666666666666,89.33333333333333,35.333333333333336,22.666666666666668,72.0,9650000.0,205.74,106.59411999999999,80.0,-0.1,63065000
2015,Jeff Teague,26.0,0.46,0.862,1162.0,513.0,125.0,31.0,205.0,8000000.0,187.96,84.368112,79.0,1.5,63065000
2015,Jeremy Evans,27.0,0.552,0.828,90.0,13.0,11.0,12.0,5.0,1100602.0,205.74,90.7184,30.0,-4.5,63065000
2015,Jeremy Lamb,22.0,0.41600000000000004,0.8909999999999999,295.0,44.0,21.0,6.0,27.0,3034356.0,195.58,83.91452,66.0,5.9,63065000
2015,Jeremy Lin,26.0,0.424,0.795,832.0,339.0,82.0,32.0,166.0,2139000.0,190.5,90.7184,78.0,2.7,63065000
2015,Jerryd Bayless,26.0,0.426,0.883,598.0,233.0,59.0,12.0,133.0,3000000.0,190.5,90.7184,52.0,-4.9,63065000
2015,Jimmer Fredette,25.0,0.38,0.956,178.0,58.0,15.0,2.0,33.0,874837.0,187.96,88.45044,6.0,-71.1,63065000
2015,Joakim Noah,29.0,0.445,0.603,485.0,312.0,48.0,74.0,123.0,13400000.0,210.82,105.23334399999999,29.0,-0.2,63065000
2015,Jodie Meeks,27.0,0.41600000000000004,0.9059999999999999,663.0,79.0,59.0,6.0,57.0,6270000.0,193.04,95.25432,3.0,12.4,63065000
2015,Joe Harris,23.0,0.4,0.6,136.0,26.0,7.0,2.0,27.0,845059.0,198.12,99.336648,5.0,-55.2,63065000
2015,Joe Ingles,27.0,0.415,0.75,396.0,182.0,72.0,10.0,98.0,2050000.0,203.2,102.511792,81.0,-2.1,63065000
2015,Joe Johnson,33.0,0.435,0.8009999999999999,1154.0,292.0,59.0,14.0,137.0,261894.0,200.66,108.86208,81.0,-1.1,63065000
2015,Joffrey Lauvergne,23.0,0.40399999999999997,0.643,93.0,13.0,8.0,10.0,22.0,1709719.0,210.82,99.79024,59.0,-9.7,63065000
2015,John Henson,24.0,0.5660000000000001,0.569,470.0,59.0,28.0,135.0,87.0,2943221.0,210.82,103.872568,57.0,-4.8,63065000
2015,John Jenkins,23.0,0.495,0.8420000000000001,135.0,13.0,10.0,0.0,8.0,981348.0,193.04,97.52228000000001,43.0,-6.6,63065000
2015,John Wall,24.0,0.445,0.785,1387.0,792.0,138.0,45.0,304.0,15851950.0,193.04,88.45044,77.0,0.7,63065000
2015,Jon Leuer,25.0,0.44299999999999995,0.627,286.0,46.0,17.0,9.0,35.0,1035000.0,208.28,103.418976,67.0,-3.0,63065000
2015,Jonas Jerebko,27.0,0.44566666666666666,0.8473333333333333,298.6666666666667,47.333333333333336,30.666666666666668,12.0,29.333333333333332,5000000.0,208.28,104.779752,78.0,2.9,63065000
2015,Jonas Valanciunas,22.0,0.5720000000000001,0.7859999999999999,963.0,39.0,33.0,95.0,109.0,4660482.0,213.36,115.66596000000001,60.0,3.0,63065000
2015,Jordan Adams,20.0,0.40700000000000003,0.609,94.0,16.0,16.0,7.0,14.0,1404600.0,195.58,94.800728,2.0,5.3,63065000
2015,Jordan Hill,27.0,0.45899999999999996,0.738,841.0,103.0,34.0,52.0,106.0,4000000.0,208.28,106.59411999999999,73.0,1.2,63065000
2015,Jorge Gutierrez,26.0,0.531,0.6863333333333334,35.333333333333336,14.666666666666666,4.0,0.0,8.0,189455.0,190.5,85.728888,12.0,11.6,63065000
2015,Jose Calderon,33.0,0.415,0.9059999999999999,382.0,198.0,31.0,0.0,75.0,7402812.0,190.5,90.7184,72.0,-2.0,63065000
2015,Jrue Holiday,24.0,0.446,0.855,592.0,274.0,63.0,23.0,91.0,10595507.0,193.04,92.98635999999999,65.0,-0.3,63065000
2015,Julius Randle,20.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,1.0,3132240.0,205.74,113.398,81.0,-15.4,63065000
2015,Justin Holiday,25.0,0.387,0.8220000000000001,254.0,48.0,40.0,12.0,29.0,947276.0,198.12,83.91452,53.0,-3.4,63065000
2015,Jusuf Nurkic,20.0,0.446,0.636,426.0,50.0,52.0,68.0,86.0,1842000.0,213.36,127.00576000000001,32.0,-1.3,63065000
2015,Kawhi Leonard,23.0,0.479,0.802,1057.0,161.0,148.0,48.0,97.0,16407500.0,200.66,104.32616,72.0,14.3,63065000
2015,Kelly Olynyk,23.0,0.475,0.684,656.0,109.0,64.0,39.0,98.0,2165160.0,213.36,107.95489599999999,69.0,5.2,63065000
2015,Kemba Walker,24.0,0.385,0.8270000000000001,1075.0,318.0,89.0,31.0,100.0,12000000.0,185.42,83.46092800000002,81.0,4.2,63065000
2015,Kendall Marshall,23.0,0.455,0.889,118.0,86.0,21.0,0.0,35.0,2144772.0,193.04,90.7184,30.0,-14.6,63065000
2015,Kenneth Faried,25.0,0.507,0.691,946.0,89.0,62.0,57.0,118.0,11235955.0,203.2,103.418976,67.0,-4.3,63065000
2015,Kent Bazemore,25.0,0.426,0.6,390.0,78.0,52.0,33.0,73.0,2000000.0,195.58,91.171992,75.0,3.2,63065000
2015,Kentavious Caldwell-Pope,21.0,0.401,0.696,1043.0,109.0,93.0,18.0,94.0,2891760.0,195.58,92.98635999999999,76.0,2.0,63065000
2015,Kevin Durant,26.0,0.51,0.8540000000000001,686.0,110.0,24.0,25.0,74.0,20158622.0,205.74,108.86208,72.0,11.2,63065000
2015,Kevin Love,26.0,0.434,0.804,1228.0,168.0,51.0,39.0,122.0,19689000.0,208.28,113.851592,77.0,8.4,63065000
2015,Kevin Martin,31.0,0.42700000000000005,0.8809999999999999,779.0,89.0,33.0,1.0,76.0,200600.0,200.66,90.264808,55.0,-5.4,63065000
2015,Kevin Seraphin,25.0,0.513,0.7070000000000001,520.0,59.0,10.0,59.0,98.0,2814000.0,208.28,126.098576,48.0,-10.4,63065000
2015,Khris Middleton,23.0,0.467,0.8590000000000001,1055.0,182.0,122.0,11.0,113.0,14700000.0,203.2,106.140528,79.0,-0.1,63065000
2015,Kirk Hinrich,34.0,0.373,0.7,377.0,148.0,46.0,14.0,73.0,2854940.0,193.04,86.18248,46.0,1.5,63065000
2015,Klay Thompson,24.0,0.46299999999999997,0.879,1668.0,222.0,87.0,60.0,149.0,15501000.0,200.66,97.52228000000001,80.0,15.7,63065000
2015,Kobe Bryant,36.0,0.373,0.813,782.0,197.0,47.0,7.0,128.0,25000000.0,198.12,96.16150400000001,66.0,-15.8,63065000
2015,Kosta Koufos,25.0,0.508,0.647,419.0,37.0,29.0,63.0,69.0,7700000.0,213.36,120.20188,78.0,-7.1,63065000
2015,Kostas Papanikolaou,24.0,0.35,0.722,182.0,85.0,29.0,13.0,55.0,800321.0,203.2,106.59411999999999,26.0,-0.2,63065000
2015,Kris Humphries,29.0,0.473,0.7440000000000001,509.0,57.0,34.0,25.0,46.0,1000000.0,205.74,106.59411999999999,53.0,-5.2,63065000
2015,Kyle Anderson,21.0,0.348,0.643,74.0,28.0,15.0,7.0,10.0,1142880.0,205.74,104.32616,78.0,10.0,63065000
2015,Kyle Korver,33.0,0.48700000000000004,0.898,911.0,196.0,52.0,42.0,107.0,5746479.0,200.66,96.16150400000001,80.0,6.3,63065000
2015,Kyle Lowry,28.0,0.41200000000000003,0.8079999999999999,1244.0,473.0,109.0,13.0,173.0,12000000.0,182.88,92.98635999999999,77.0,6.0,63065000
2015,Kyle O'Quinn,24.0,0.49200000000000005,0.772,294.0,59.0,31.0,39.0,55.0,3750000.0,208.28,113.398,65.0,-4.3,63065000
2015,Kyle Singler,26.0,0.373,0.7543333333333333,320.0,56.666666666666664,31.333333333333332,14.0,36.666666666666664,4500000.0,203.2,103.418976,68.0,-0.7,63065000
2015,Kyrie Irving,22.0,0.46799999999999997,0.863,1628.0,389.0,114.0,20.0,186.0,16407501.0,190.5,87.543256,53.0,5.7,63065000
2015,LaMarcus Aldridge,29.0,0.466,0.845,1661.0,124.0,48.0,68.0,122.0,19689000.0,210.82,108.86208,74.0,12.0,63065000
2015,Lance Stephenson,24.0,0.376,0.627,501.0,240.0,38.0,8.0,128.0,9000000.0,195.58,104.32616,69.0,-2.4,63065000
2015,Lance Thomas,26.0,0.401,0.722,295.3333333333333,46.0,24.666666666666668,5.333333333333333,49.333333333333336,1636842.0,203.2,106.59411999999999,59.0,-0.1,63065000
2015,Lavoy Allen,25.0,0.47200000000000003,0.7020000000000001,315.0,73.0,15.0,42.0,40.0,4050000.0,205.74,115.66596000000001,79.0,6.9,63065000
2015,LeBron James,30.0,0.488,0.71,1743.0,511.0,109.0,49.0,272.0,22970500.0,203.2,113.398,76.0,11.0,63065000
2015,Leandro Barbosa,32.0,0.474,0.784,467.0,99.0,41.0,8.0,44.0,2500000.0,190.5,87.996848,68.0,3.1,63065000
2015,Lorenzo Brown,24.0,0.426,0.632,122.0,90.0,28.0,6.0,30.0,111444.0,195.58,85.728888,8.0,-29.1,63065000
2015,Lou Amundson,32.0,0.39733333333333337,0.5113333333333333,172.66666666666666,46.666666666666664,14.666666666666666,34.666666666666664,41.333333333333336,1635476.0,205.74,99.79024,29.0,-9.7,63065000
2015,Lou Williams,28.0,0.40399999999999997,0.861,1242.0,164.0,88.0,10.0,101.0,7000000.0,185.42,79.3786,67.0,-10.8,63065000
2015,Lucas Nogueira,22.0,0.25,0.5,6.0,1.0,2.0,0.0,2.0,1842000.0,213.36,99.79024,29.0,8.1,63065000
2015,Luis Scola,34.0,0.467,0.6990000000000001,763.0,105.0,47.0,18.0,94.0,2900000.0,205.74,108.86208,76.0,-2.7,63065000
2015,Luke Babbitt,25.0,0.479,0.684,256.0,24.0,17.0,11.0,26.0,1100602.0,205.74,102.0582,47.0,-3.1,63065000
2015,Luol Deng,29.0,0.469,0.7609999999999999,1007.0,139.0,65.0,22.0,108.0,10151612.0,205.74,99.79024,74.0,1.3,63065000
2015,Manu Ginobili,37.0,0.426,0.721,738.0,293.0,67.0,20.0,154.0,2814000.0,198.12,92.98635999999999,58.0,14.9,63065000
2015,Marc Gasol,30.0,0.494,0.795,1413.0,307.0,70.0,131.0,176.0,19688000.0,215.9,115.66596000000001,52.0,-0.1,63065000
2015,Marcin Gortat,30.0,0.5660000000000001,0.703,1001.0,97.0,49.0,110.0,100.0,11217391.0,210.82,108.86208,75.0,0.8,63065000
2015,Marco Belinelli,28.0,0.423,0.848,568.0,94.0,31.0,3.0,61.0,6060606.0,195.58,95.25432,68.0,-6.4,63065000
2015,Marcus Morris,25.0,0.434,0.628,845.0,133.0,63.0,16.0,73.0,5000000.0,205.74,106.59411999999999,80.0,1.8,63065000
2015,Marcus Smart,20.0,0.36700000000000005,0.6459999999999999,523.0,208.0,99.0,18.0,90.0,3431040.0,193.04,99.79024,61.0,2.6,63065000
2015,Marcus Thornton,27.0,0.38233333333333336,0.8150000000000001,253.33333333333334,24.0,18.0,4.666666666666667,18.0,200600.0,193.04,92.98635999999999,61.0,-0.4,63065000
2015,Mario Chalmers,28.0,0.40299999999999997,0.774,813.0,307.0,122.0,10.0,173.0,4300000.0,187.96,86.18248,61.0,2.9,63065000
2015,Markieff Morris,25.0,0.465,0.763,1258.0,192.0,101.0,39.0,170.0,8000000.0,208.28,111.13004,64.0,-4.3,63065000
2015,Marreese Speights,27.0,0.49200000000000005,0.843,791.0,72.0,20.0,34.0,82.0,3815000.0,208.28,115.66596000000001,72.0,1.7,63065000
2015,Marvin Williams,28.0,0.424,0.713,577.0,100.0,69.0,36.0,60.0,7000000.0,205.74,107.501304,81.0,5.2,63065000
2015,Mason Plumlee,24.0,0.573,0.495,717.0,74.0,65.0,63.0,106.0,1415520.0,210.82,106.59411999999999,82.0,1.1,63065000
2015,Matt Barnes,34.0,0.444,0.779,764.0,114.0,67.0,50.0,87.0,3542500.0,200.66,102.511792,76.0,-5.5,63065000
2015,Matt Bonner,34.0,0.409,0.8109999999999999,264.0,47.0,10.0,12.0,11.0,947276.0,208.28,106.59411999999999,30.0,17.5,63065000
2015,Matthew Dellavedova,24.0,0.36200000000000004,0.763,319.0,204.0,24.0,2.0,61.0,1147276.0,193.04,89.811216,76.0,10.0,63065000
2015,Maurice Harkless,21.0,0.39899999999999997,0.537,158.0,25.0,32.0,9.0,27.0,2894059.0,205.74,97.52228000000001,78.0,1.7,63065000
2015,Meyers Leonard,22.0,0.51,0.938,327.0,32.0,10.0,14.0,39.0,3075880.0,215.9,111.13004,61.0,1.0,63065000
2015,Michael Beasley,26.0,0.434,0.769,212.0,32.0,15.0,13.0,37.0,306527.0,208.28,106.59411999999999,20.0,-8.4,63065000
2015,Michael Carter-Williams,23.0,0.40166666666666667,0.7056666666666667,644.0,294.6666666666667,74.0,20.0,168.66666666666666,2399040.0,198.12,86.18248,54.0,-3.3,63065000
2015,Michael Kidd-Gilchrist,21.0,0.465,0.701,598.0,77.0,30.0,38.0,63.0,6331404.0,200.66,105.23334399999999,7.0,15.2,63065000
2015,Mike Conley,27.0,0.446,0.8590000000000001,1107.0,375.0,89.0,14.0,156.0,9588426.0,185.42,79.3786,56.0,1.6,63065000
2015,Mike Dunleavy,34.0,0.435,0.805,595.0,114.0,39.0,21.0,60.0,4500000.0,205.74,104.32616,31.0,-5.7,63065000
2015,Mike Scott,26.0,0.444,0.792,529.0,75.0,25.0,3.0,39.0,3333333.0,203.2,107.501304,75.0,5.1,63065000
2015,Miles Plumlee,26.0,0.5253333333333333,0.451,196.0,22.666666666666668,27.333333333333332,44.0,34.0,2109294.0,210.82,112.94440800000001,61.0,-4.5,63065000
2015,Mirza Teletovic,29.0,0.382,0.7170000000000001,339.0,46.0,14.0,16.0,53.0,5500000.0,205.74,109.769264,79.0,-5.8,63065000
2015,Mitch McGary,22.0,0.5329999999999999,0.625,201.0,14.0,16.0,16.0,31.0,1463040.0,208.28,115.66596000000001,20.0,-32.2,63065000
2015,Mo Williams,32.0,0.39666666666666667,0.8716666666666666,642.6666666666666,282.6666666666667,30.666666666666668,9.333333333333334,114.66666666666667,2100000.0,185.42,89.811216,41.0,-5.0,63065000
2015,Monta Ellis,29.0,0.445,0.752,1513.0,329.0,148.0,25.0,198.0,10300000.0,190.5,83.91452,81.0,2.5,63065000
2015,Nazr Mohammed,37.0,0.433,0.33299999999999996,27.0,3.0,4.0,5.0,7.0,222888.0,208.28,113.398,5.0,-9.5,63065000
2015,Nerlens Noel,20.0,0.462,0.609,744.0,128.0,133.0,142.0,146.0,3457800.0,210.82,103.418976,67.0,-11.0,63065000
2015,Nick Collison,34.0,0.419,0.6920000000000001,273.0,90.0,35.0,25.0,45.0,3750000.0,208.28,115.66596000000001,59.0,3.1,63065000
2015,Nick Young,29.0,0.366,0.892,563.0,41.0,23.0,11.0,44.0,5219169.0,200.66,95.25432,54.0,-10.8,63065000
2015,Nicolas Batum,26.0,0.4,0.857,664.0,341.0,78.0,40.0,132.0,13125306.0,203.2,90.7184,70.0,4.8,63065000
2015,Nik Stauskas,21.0,0.365,0.8590000000000001,319.0,67.0,20.0,17.0,40.0,2869440.0,198.12,92.98635999999999,73.0,-11.7,63065000
2015,Nikola Mirotic,23.0,0.405,0.8029999999999999,833.0,97.0,54.0,54.0,89.0,5543725.0,208.28,99.79024,66.0,0.2,63065000
2015,Nikola Pekovic,29.0,0.424,0.8370000000000001,386.0,27.0,19.0,12.0,42.0,12100000.0,210.82,139.252744,12.0,-18.3,63065000
2015,Nikola Vucevic,24.0,0.523,0.752,1428.0,147.0,54.0,54.0,148.0,11250000.0,213.36,117.93392,65.0,-2.2,63065000
2015,Noah Vonleh,19.0,0.395,0.6920000000000001,83.0,4.0,4.0,9.0,11.0,2637720.0,205.74,108.86208,78.0,-2.7,63065000
2015,Norris Cole,26.0,0.414,0.7183333333333333,382.0,170.0,38.0,10.0,66.0,3036927.0,187.96,79.3786,45.0,-5.5,63065000
2015,Omer Asik,28.0,0.517,0.5820000000000001,557.0,72.0,29.0,54.0,95.0,9213483.0,213.36,115.66596000000001,68.0,-9.3,63065000
2015,Omri Casspi,26.0,0.489,0.733,593.0,102.0,31.0,9.0,88.0,2836186.0,205.74,102.0582,69.0,-0.2,63065000
2015,Pablo Prigioni,37.0,0.38799999999999996,0.8556666666666667,182.66666666666666,114.0,52.666666666666664,0.6666666666666666,41.333333333333336,947726.0,190.5,83.91452,59.0,-2.7,63065000
2015,Patrick Beverley,26.0,0.38299999999999995,0.75,568.0,192.0,59.0,23.0,83.0,6486486.0,185.42,83.91452,71.0,3.1,63065000
2015,Patrick Patterson,25.0,0.449,0.7879999999999999,648.0,155.0,60.0,44.0,54.0,6268675.0,205.74,106.59411999999999,79.0,9.3,63065000
2015,Patty Mills,26.0,0.381,0.825,351.0,87.0,28.0,2.0,35.0,3578947.0,182.88,83.91452,81.0,12.2,63065000
2015,Pau Gasol,34.0,0.494,0.8029999999999999,1446.0,210.0,25.0,147.0,158.0,7448760.0,213.36,113.398,72.0,-1.2,63065000
2015,Paul George,24.0,0.36700000000000005,0.727,53.0,6.0,5.0,1.0,12.0,17120106.0,205.74,99.79024,81.0,3.3,63065000
2015,Paul Millsap,29.0,0.47600000000000003,0.757,1218.0,223.0,130.0,69.0,166.0,18671659.0,203.2,111.58363200000001,81.0,4.0,63065000
2015,Paul Pierce,37.0,0.447,0.7809999999999999,868.0,144.0,46.0,24.0,92.0,3376000.0,200.66,106.59411999999999,68.0,2.2,63065000
2015,Phil Pressey,23.0,0.368,0.6729999999999999,177.0,117.0,30.0,6.0,41.0,55722.0,180.34,79.3786,23.0,-6.7,63065000
2015,Quincy Acy,24.0,0.45899999999999996,0.784,398.0,68.0,27.0,22.0,60.0,981348.0,200.66,108.86208,59.0,-7.6,63065000
2015,Rajon Rondo,28.0,0.4223333333333333,0.39399999999999996,405.3333333333333,358.6666666666667,60.666666666666664,4.666666666666667,140.0,9500000.0,185.42,84.368112,72.0,-3.4,63065000
2015,Ramon Sessions,28.0,0.37633333333333335,0.7693333333333333,268.0,121.33333333333333,19.333333333333332,0.0,57.333333333333336,2170465.0,190.5,86.18248,82.0,-1.4,63065000
2015,Randy Foye,31.0,0.368,0.818,435.0,119.0,34.0,11.0,60.0,3135000.0,193.04,96.615096,81.0,1.0,63065000
2015,Raymond Felton,30.0,0.406,0.8,108.0,41.0,11.0,4.0,18.0,3950313.0,185.42,92.98635999999999,80.0,0.8,63065000
2015,Reggie Bullock,23.0,0.27733333333333327,0.6556666666666667,46.0,5.333333333333333,6.666666666666667,2.6666666666666665,5.333333333333333,1252440.0,200.66,92.98635999999999,37.0,-7.5,63065000
2015,Reggie Jackson,24.0,0.434,0.8289999999999998,744.6666666666666,308.0,41.333333333333336,6.0,124.0,13913044.0,190.5,94.34713599999999,79.0,1.6,63065000
2015,Ricky Rubio,24.0,0.35600000000000004,0.8029999999999999,226.0,193.0,38.0,1.0,64.0,12700000.0,193.04,87.996848,76.0,1.1,63065000
2015,Robert Covington,24.0,0.396,0.82,943.0,105.0,97.0,31.0,128.0,1000000.0,205.74,97.52228000000001,67.0,-7.8,63065000
2015,Robin Lopez,26.0,0.535,0.772,566.0,55.0,16.0,84.0,73.0,12650000.0,213.36,115.66596000000001,82.0,-1.5,63065000
2015,Rodney Hood,22.0,0.414,0.763,433.0,83.0,30.0,12.0,45.0,1348440.0,203.2,93.439952,79.0,2.0,63065000
2015,Ronnie Price,31.0,0.345,0.8,221.0,165.0,67.0,4.0,52.0,947276.0,187.96,86.18248,62.0,-3.2,63065000
2015,Roy Hibbert,28.0,0.446,0.8240000000000001,802.0,84.0,18.0,125.0,107.0,15592217.0,218.44,122.46983999999999,81.0,-18.0,63065000
2015,Rudy Gay,28.0,0.455,0.858,1432.0,250.0,71.0,41.0,183.0,12403101.0,203.2,104.32616,70.0,-2.1,63065000
2015,Rudy Gobert,22.0,0.604,0.623,686.0,109.0,64.0,189.0,111.0,1175880.0,215.9,111.13004,61.0,4.3,63065000
2015,Russ Smith,23.0,0.36,0.9229999999999999,27.5,7.0,3.0,0.0,8.5,845059.0,182.88,74.84268,15.0,-23.3,63065000
2015,Russell Westbrook,26.0,0.426,0.835,1886.0,574.0,140.0,14.0,293.0,16744218.0,190.5,90.7184,80.0,10.8,63065000
2015,Ryan Anderson,26.0,0.39899999999999997,0.8540000000000001,833.0,55.0,33.0,20.0,62.0,8500000.0,208.28,108.86208,66.0,-1.2,63065000
2015,Ryan Hollins,30.0,0.6459999999999999,0.574,137.0,14.0,6.0,19.0,25.0,239605.0,213.36,108.86208,37.0,-17.3,63065000
2015,Ryan Kelly,23.0,0.337,0.8320000000000001,332.0,92.0,30.0,24.0,37.0,1724250.0,210.82,104.32616,36.0,-0.9,63065000
2015,Sean Kilpatrick,25.0,0.35,1.0,22.0,4.0,3.0,0.0,2.0,134215.0,193.04,99.336648,31.0,-12.3,63065000
2015,Serge Ibaka,25.0,0.47600000000000003,0.836,917.0,55.0,30.0,155.0,97.0,12250000.0,208.28,111.13004,78.0,9.9,63065000
2015,Sergey Karasev,21.0,0.40299999999999997,0.763,153.0,46.0,23.0,1.0,24.0,1599840.0,200.66,94.34713599999999,40.0,1.0,63065000
2015,Shabazz Muhammad,22.0,0.489,0.7170000000000001,512.0,44.0,18.0,7.0,35.0,2056920.0,198.12,101.151016,82.0,-6.6,63065000
2015,Shabazz Napier,23.0,0.382,0.7859999999999999,261.0,130.0,40.0,4.0,81.0,1294440.0,185.42,79.3786,55.0,-5.2,63065000
2015,Shane Larkin,22.0,0.433,0.782,470.0,226.0,93.0,9.0,83.0,1500000.0,180.34,79.3786,78.0,-9.6,63065000
2015,Shaun Livingston,29.0,0.5,0.7140000000000001,461.0,259.0,49.0,20.0,102.0,5543725.0,200.66,87.089664,78.0,8.5,63065000
2015,Shelvin Mack,24.0,0.401,0.8059999999999999,299.0,155.0,30.0,2.0,49.0,2433333.0,190.5,92.079176,52.0,3.6,63065000
2015,Solomon Hill,23.0,0.396,0.8240000000000001,729.0,184.0,66.0,18.0,115.0,1358880.0,200.66,102.0582,59.0,4.2,63065000
2015,Spencer Hawes,26.0,0.39299999999999996,0.647,425.0,88.0,24.0,53.0,61.0,6110034.0,215.9,111.13004,57.0,2.1,63065000
2015,Stephen Curry,26.0,0.48700000000000004,0.914,1900.0,619.0,163.0,16.0,249.0,11370786.0,190.5,86.18248,79.0,18.3,63065000
2015,Steve Blake,34.0,0.373,0.7070000000000001,350.0,288.0,41.0,5.0,104.0,2170465.0,190.5,78.017824,58.0,-3.7,63065000
2015,Steve Novak,31.0,0.425,0.0,55.5,8.5,0.0,1.5,4.0,295327.0,208.28,102.0582,10.0,5.1,63065000
2015,Steven Adams,21.0,0.544,0.502,537.0,66.0,38.0,86.0,99.0,2279040.0,213.36,115.66596000000001,80.0,11.1,63065000
