,Year,Name,Salary%,Physical Cluster,Reg Performance Cluster,Adv Performance Cluster,PER Cluster
1387,2015,Bradley Beal,9.029848568936814,0,0,1,3
1388,2015,Brandan Wright,8.664076746214224,1,1,0,1
1389,2015,Brandon Bass,4.7569967493855545,1,2,0,1
1390,2015,Brandon Jennings,13.23158170141917,0,0,1,1
1391,2015,Brandon Knight,21.406485372235,0,0,1,1
1392,2015,Brandon Rush,2.0153238721953537,0,1,0,0
1393,2015,Brian Roberts,4.526980099896932,0,1,1,3
1394,2015,Bryce Cotton,1.1113961785459443,0,1,0,3
1395,2015,C.J. Watson,7.9283279156425905,0,2,3,1
1396,2015,Carmelo Anthony,36.272100214064864,1,3,3,2
1397,2015,Caron Butler,2.297925949417268,1,1,1,0
1398,2015,Chandler Parsons,24.358201855228728,1,0,2,1
1399,2015,Channing Frye,12.99140410687386,1,1,2,0
1400,2015,Chase Budinger,0.32695155791643543,0,1,3,3
1401,2015,Chris Andersen,7.9283279156425905,1,1,0,1
1402,2015,Chris Bosh,35.190248156663756,1,3,3,1
1403,2015,Chris Copeland,1.823515420597796,1,1,3,0
1404,2015,Chris Johnson,1.5560897486720051,0,1,0,0
1405,2015,Chris Paul,34.0421707761833,0,3,2,2
1406,2015,Cody Zeller,6.666455244588916,1,2,0,3
1407,2015,Corey Brewer,13.04903670815825,0,2,3,3
1408,2015,Cory Jefferson,0.07882185047173551,1,1,0,3
1409,2015,Cory Joseph,11.099659081899626,0,1,0,1
1410,2015,Courtney Lee,8.998652184254341,0,2,1,3
1411,2015,Damian Lillard,6.717334496154763,0,3,2,2
1412,2015,Damjan Rudez,1.822722587806232,1,1,3,0
1413,2015,Danilo Gallinari,22.19931816379925,1,2,1,1
1414,2015,Danny Green,15.856655831285186,0,2,2,1
1415,2015,Dante Cunningham,4.519146911916278,1,1,0,0
1416,2015,Darren Collison,7.94982795528423,0,0,3,1
1417,2015,David Lee,3.3071767224292405,1,2,0,1
1418,2015,David West,2.377209228573694,1,0,0,1
1419,2015,DeMar DeRozan,15.935939110441609,1,3,3,1
1420,2015,DeMarcus Cousins,25.13589154047412,1,3,0,2
1421,2015,DeMarre Carroll,21.565051930547842,0,2,1,1
1422,2015,Dennis Schroder,2.796162689288829,0,2,3,1
1423,2015,Deron Williams,8.529253944343138,0,0,1,1
1424,2015,Derrick Rose,31.86088004439864,0,3,1,1
1425,2015,Derrick Williams,6.342662332514073,1,2,3,3
1426,2015,Devin Harris,6.427409815269959,0,2,1,3
1427,2015,Dion Waiters,8.14783160231507,0,0,3,3
1428,2015,Dirk Nowitzki,13.213880916514704,1,0,1,1
1429,2015,Donatas Motiejunas,3.628327915642591,1,0,3,3
1430,2015,Doug McDermott,3.7745817807024498,1,1,0,0
1431,2015,Draymond Green,22.612970744469987,1,2,2,1
1432,2015,Drew Gooden,5.23269642432411,1,1,0,3
1433,2015,Dwight Howard,35.45447395544279,1,0,0,1
1434,2015,Dwyane Wade,31.713311662570373,0,3,3,2
1435,2015,E'Twaun Moore,1.6101181320859432,0,1,0,0
1436,2015,Elfrid Payton,3.9732339649567914,0,2,0,3
1437,2015,Elijah Millsap,1.3399809720130025,1,1,3,0
1438,2015,Elliot Williams,0.08835645762308729,0,1,0,0
1439,2015,Eric Bledsoe,21.406485372235,0,0,1,1
1440,2015,Eric Gordon,24.60006501228891,0,0,1,3
1441,2015,Erick Green,0.15764370094347102,0,1,0,0
1442,2015,Ersan Ilyasova,12.526758106715295,1,2,1,1
1443,2015,Evan Fournier,3.628327915642591,0,2,1,3
1444,2015,Evan Turner,5.4317133116625715,1,2,3,3
1445,2015,Garrett Temple,1.7451867121224134,0,1,3,0
1446,2015,Gary Harris,2.5124554031554744,0,1,3,0
1447,2015,Gary Neal,3.3917386823119005,0,2,3,3
1448,2015,George Hill,12.685324665028146,0,0,1,2
1449,2015,Gerald Green,1.5020629509236505,0,2,2,1
1450,2015,Gerald Henderson,9.513993498771107,0,0,3,3
1451,2015,Giannis Antetokounmpo,3.0983271228097995,1,0,0,3
1452,2015,Goran Dragic,23.440894315388885,0,0,3,1
1453,2015,Gordon Hayward,24.43442479980972,1,3,2,2
1454,2015,Gorgui Dieng,2.3379687623880123,1,2,0,1
1455,2015,Greivis Vasquez,10.46539284864822,0,2,2,3
1456,2015,Harrison Barnes,6.141913898358836,1,2,1,3
1457,2015,Henry Sims,1.5020629509236505,1,2,0,3
1458,2015,Iman Shumpert,14.253175295330214,0,2,3,3
1459,2015,Isaiah Canaan,1.5020629509236505,0,2,3,3
1460,2015,Isaiah Thomas,10.961498453976057,0,0,1,2
1461,2015,J.J. Barea,6.8025053516213445,0,2,3,1
1462,2015,JaKarr Sampson,0.4098771109173076,1,1,3,0
1463,2015,JaMychal Green,1.3399809720130025,1,1,0,1
1464,2015,Jabari Parker,8.170046777134703,1,0,0,3
1465,2015,Jae Crowder,10.776368825814636,1,1,3,3
1466,2015,Jamal Crawford,8.998652184254341,0,0,2,1
1467,2015,Jameer Nelson,6.889716958693413,0,2,3,3
1468,2015,James Harden,24.984441449298338,0,3,2,2
1469,2015,James Johnson,3.964163957821296,1,2,0,1
1470,2015,James Young,2.7746610639816063,0,1,0,0
1471,2015,Jared Dudley,6.937286926187268,1,1,1,3
1472,2015,Jared Sullinger,4.073987156108776,1,0,3,1
1473,2015,Jarrett Jack,9.989693173709664,0,0,3,3
1474,2015,Jason Smith,6.818362007452628,1,2,0,3
1475,2015,Jason Thompson,0.3887687306747007,1,2,0,0
1476,2015,Jeff Green,15.3016728771902,1,0,1,3
1477,2015,Jeff Teague,12.685324665028146,0,0,1,2
1478,2015,Jeremy Evans,1.7451867121224134,0,1,0,2
1479,2015,Jeremy Lamb,4.811473876159519,0,1,3,3
1480,2015,Jeremy Lin,3.3917386823119005,0,2,3,1
1481,2015,Jerryd Bayless,4.7569967493855545,0,2,3,3
1482,2015,Jimmer Fredette,1.3871989217474034,0,1,0,0
1483,2015,Joakim Noah,21.247918813922144,1,2,0,1
1484,2015,Jodie Meeks,9.942123206215811,0,2,1,3
1485,2015,Joe Harris,1.3399809720130025,0,1,3,0
1486,2015,Joe Ingles,3.2506144454134627,1,1,1,0
1487,2015,Joe Johnson,0.4152763022278601,1,0,2,3
1488,2015,Joffrey Lauvergne,2.7110425751209077,1,1,0,0
1489,2015,John Jenkins,1.5560897486720051,0,1,0,1
1490,2015,John Wall,25.13589154047412,0,3,1,1
1491,2015,Jon Leuer,1.6411638785380165,1,1,0,3
1492,2015,Jonas Jerebko,7.9283279156425905,1,1,3,3
1493,2015,Jonas Valanciunas,7.389965908189963,1,2,0,2
1494,2015,Jordan Adams,2.227225878062317,0,1,0,3
1495,2015,Jordan Hill,6.342662332514073,1,0,0,1
1496,2015,Jorge Gutierrez,0.30041227305161344,0,1,0,3
1497,2015,Jose Calderon,11.738384206770792,0,2,3,3
1498,2015,Jrue Holiday,16.800930785697297,0,0,3,1
1499,2015,Justin Holiday,1.5020629509236505,0,1,3,3
1500,2015,Jusuf Nurkic,2.9207960041227303,1,2,0,3
1501,2015,Kawhi Leonard,26.01680805518116,1,0,1,2
1502,2015,Kelly Olynyk,3.4332196939665423,1,2,3,1
1503,2015,Kemba Walker,19.027986997542214,0,3,1,1
1504,2015,Kendall Marshall,3.4008911440577183,0,1,0,3
1505,2015,Kenneth Faried,17.816467137080792,1,0,0,1
1506,2015,Kent Bazemore,3.1713311662570365,0,1,3,0
1507,2015,Kentavious Caldwell-Pope,4.585364306667723,0,0,2,3
1508,2015,Kevin Durant,31.964833108697377,1,3,3,2
1509,2015,Kevin Love,31.220169666217394,1,0,2,1
1510,2015,Kevin Martin,0.31808451597558074,0,3,1,1
1511,2015,Kevin Seraphin,4.4620629509236505,1,2,0,3
1512,2015,Khris Middleton,23.309284071989218,1,0,1,1
1513,2015,Kirk Hinrich,4.526980099896932,0,1,3,0
1514,2015,Klay Thompson,24.57940220407516,0,3,2,2
1515,2015,Kobe Bryant,39.64163957821295,0,3,3,1
1516,2015,Kostas Papanikolaou,1.2690414651549988,1,1,3,0
1517,2015,Kris Humphries,1.5856655831285182,1,2,0,1
1518,2015,Kyle Anderson,1.812225481645921,1,1,0,0
1519,2015,Kyle Korver,9.111993974470783,0,2,2,3
1520,2015,Kyle Lowry,19.027986997542214,0,0,2,1
1521,2015,Kyle O'Quinn,5.946245936731943,1,1,0,3
1522,2015,Kyle Singler,7.135495124078332,1,1,3,0
1523,2015,Kyrie Irving,26.01680964084675,0,3,2,2
1524,2015,LaMarcus Aldridge,31.220169666217394,1,3,3,2
1525,2015,Lance Stephenson,14.270990248156664,1,2,3,0
1526,2015,Lance Thomas,2.59548402441925,1,2,0,0
1527,2015,LeBron James,36.42353127725363,1,3,2,2
1528,2015,Leandro Barbosa,3.964163957821296,0,1,3,1
1529,2015,Lorenzo Brown,0.17671291524617458,0,1,0,3
1530,2015,Lou Amundson,2.5933180052326965,1,1,0,3
1531,2015,Lou Williams,11.099659081899626,0,0,2,1
1532,2015,Luis Scola,4.598430191072703,1,2,0,1
1533,2015,Luke Babbitt,1.7451867121224134,1,1,3,3
1534,2015,Luol Deng,16.097061761674464,1,0,1,1
1535,2015,Manu Ginobili,4.4620629509236505,0,2,1,1
1536,2015,Marc Gasol,31.218584000634266,1,3,0,2
1537,2015,Marcin Gortat,17.78703084119559,1,0,0,1
1538,2015,Marco Belinelli,9.610094347102194,0,2,1,3
1539,2015,Marcus Morris,7.9283279156425905,1,2,1,3
1540,2015,Marcus Smart,5.440482042337271,0,2,1,3
1541,2015,Marcus Thornton,0.31808451597558074,0,1,3,3
1542,2015,Mario Chalmers,6.818362007452628,0,2,1,3
1543,2015,Markieff Morris,12.685324665028146,1,0,3,1
1544,2015,Marreese Speights,6.0493141996352975,1,2,0,1
1545,2015,Marvin Williams,11.099659081899626,1,2,1,3
1546,2015,Mason Plumlee,2.24454134623008,1,2,0,1
1547,2015,Matt Barnes,5.617220328232776,1,2,2,3
1548,2015,Matt Bonner,1.5020629509236505,1,1,3,0
1549,2015,Matthew Dellavedova,1.8191960675493541,0,1,3,0
1550,2015,Maurice Harkless,4.589009751843336,1,1,0,0
1551,2015,Meyers Leonard,4.877317053833347,1,1,3,3
1552,2015,Michael Beasley,0.4860493141996353,1,2,0,0
1553,2015,Michael Carter-Williams,3.80407516054864,0,0,3,3
1554,2015,Mike Conley,15.204037104574645,0,0,1,1
1555,2015,Mike Dunleavy,7.135495124078332,1,2,1,3
1556,2015,Mike Scott,5.285551415206533,1,2,1,1
1557,2015,Mirza Teletovic,8.72116070720685,1,2,1,0
1558,2015,Mitch McGary,2.319892174740348,1,1,0,1
1559,2015,Mo Williams,3.3298977245698884,0,0,1,1
1560,2015,Monta Ellis,16.332355506223735,0,3,1,1
1561,2015,Nick Collison,5.946245936731943,1,1,0,3
1562,2015,Nick Young,8.275856655831285,0,0,1,3
1563,2015,Nicolas Batum,20.812345992230238,0,2,1,3
1564,2015,Nik Stauskas,4.549972250852295,0,1,3,0
1565,2015,Nikola Mirotic,8.790493934829144,1,2,1,1
1566,2015,Nikola Vucevic,17.838737810195827,1,3,0,2
1567,2015,Noah Vonleh,4.182541821929755,1,1,0,3
1568,2015,Norris Cole,4.815550622373741,0,2,3,3
1569,2015,Omri Casspi,4.497242527550941,1,2,3,3
1570,2015,Pablo Prigioni,1.502776500436058,0,1,3,3
1571,2015,Patrick Beverley,10.285397605644967,0,2,2,3
1572,2015,Patrick Patterson,9.940022199318165,1,2,1,3
1573,2015,Patty Mills,5.675013081741061,0,1,3,3
1574,2015,Pau Gasol,11.811242368984379,1,3,0,2
1575,2015,Paul George,27.146762863712038,1,2,0,3
1576,2015,Paul Millsap,29.607007056211838,1,0,1,2
1577,2015,Paul Pierce,5.353207008641878,1,2,1,1
1578,2015,Phil Pressey,0.08835645762308729,0,1,0,3
1579,2015,Quincy Acy,1.5560897486720051,1,1,0,3
1580,2015,Rajon Rondo,15.063823039720926,0,2,0,3
1581,2015,Ramon Sessions,3.4416316498850392,0,1,0,3
1582,2015,Randy Foye,4.971061603107906,0,2,1,3
1583,2015,Raymond Felton,6.263875366685166,0,1,0,3
1584,2015,Reggie Bullock,1.9859510029334813,0,1,0,0
1585,2015,Reggie Jackson,22.061435027352733,0,0,3,1
1586,2015,Ricky Rubio,20.137952905732178,0,0,0,1
1587,2015,Robert Covington,1.5856655831285182,1,2,2,3
1588,2015,Robin Lopez,20.05866962657576,1,2,0,1
1589,2015,Rodney Hood,2.138174898913819,0,2,3,3
1590,2015,Ronnie Price,1.5020629509236505,0,1,3,0
1591,2015,Roy Hibbert,24.724041861571393,1,2,0,1
1592,2015,Rudy Gay,19.667170379766905,1,3,1,1
1593,2015,Rudy Gobert,1.8645524458891618,1,2,0,2
1594,2015,Russ Smith,1.3399809720130025,0,1,0,3
1595,2015,Russell Westbrook,26.550730199001034,0,3,1,2
1596,2015,Ryan Anderson,13.478157456592404,1,0,2,1
1597,2015,Ryan Kelly,2.734083881709348,1,1,3,0
1598,2015,Sean Kilpatrick,0.21282010623959405,0,1,0,0
1599,2015,Serge Ibaka,19.424403393324347,1,0,1,1
1600,2015,Sergey Karasev,2.5368112265123286,0,1,0,0
1601,2015,Shabazz Muhammad,3.261587251248712,1,0,0,1
1602,2015,Shabazz Napier,2.052548957424879,0,1,3,0
1603,2015,Shane Larkin,2.3784983746927773,0,1,3,0
1604,2015,Shaun Livingston,8.790493934829144,0,1,0,3
1605,2015,Shelvin Mack,3.8584523903908665,0,1,3,3
1606,2015,Solomon Hill,2.154729247601681,1,2,1,0
1607,2015,Spencer Hawes,9.688470625545072,1,1,3,0
1608,2015,Stephen Curry,18.03026401331959,0,3,2,2
1609,2015,Steve Blake,3.4416316498850392,0,1,1,0
1610,2015,Steve Novak,0.4682898596685959,1,1,0,3
1611,2015,Steven Adams,3.6137952905732176,1,2,0,3
1612,2015,Tayshaun Prince,1.5020629509236505,1,2,0,3
1613,2015,Terrence Jones,3.94756203916594,1,2,0,1
1614,2015,Terrence Ross,5.635323872195354,0,2,2,3
1615,2015,Thabo Sefolosha,6.342662332514073,1,1,3,3
1616,2015,Thaddeus Young,17.816467137080792,1,0,3,1
1617,2015,Thomas Robinson,1.5560897486720051,1,2,0,1
1618,2015,Tim Duncan,8.32474431142472,1,0,0,2
1619,2015,Tim Frazier,1.3399809720130025,0,1,0,0
1620,2015,Timofey Mozgov,7.849044636486164,1,2,0,1
1621,2015,Tobias Harris,25.370649330056292,1,0,1,1
1622,2015,Toney Douglas,1.8470752398319197,0,1,0,3
1623,2015,Tony Allen,8.179717751526201,0,2,0,3
1624,2015,Tony Parker,21.307381273289465,0,0,3,1
1625,2015,Tony Snell,2.4353920558154285,0,1,1,0
1626,2015,Tony Wroten,0.26544993260921274,0,0,3,3
1627,2015,Trevor Ariza,12.991405692539447,1,2,2,3
1628,2015,Trevor Booker,7.5715531594386745,1,2,3,1
1629,2015,Trey Burke,4.215079679695552,0,0,2,3
1630,2015,Troy Daniels,1.5020629509236505,0,1,0,0
1631,2015,Ty Lawson,0.33575517323396503,0,0,1,1
1632,2015,Tyler Ennis,2.635947038769524,0,1,0,0
1633,2015,Tyler Hansbrough,1.5020629509236505,1,1,0,3
1634,2015,Tyreke Evans,17.021463569333232,0,0,1,1
1635,2015,Udonis Haslem,4.526980099896932,1,1,0,0
1636,2015,Victor Oladipo,8.233600253706491,0,3,1,1
1637,2015,Vince Carter,6.482231031475463,0,1,1,0
1638,2015,Wayne Ellington,2.3784983746927773,0,2,1,3
1639,2015,Wesley Johnson,1.7451867121224134,0,2,1,3
1640,2015,Wesley Matthews,26.01680805518116,0,0,2,1
1641,2015,Will Barton,5.602684531832237,0,1,0,3
1642,2015,Zach LaVine,3.406580512169984,0,2,3,3
1643,2015,Zach Randolph,15.283524934591295,1,0,0,1
1644,2015,Zaza Pachulia,8.245461032268295,1,2,0,1
1645,2016,Aaron Brooks,3.8571428571428568,0,2,3,3
1646,2016,Aaron Gordon,6.216171428571428,1,2,3,1
1647,2016,Adreian Payne,2.8889142857142858,1,1,0,0
1648,2016,Al Horford,37.91442857142857,1,0,1,1
1649,2016,Al-Farouq Aminu,10.972807142857144,1,2,2,3
1650,2016,Alec Burks,14.506421428571427,0,0,3,3
1651,2016,Alex Len,6.890887142857142,1,2,0,3
1652,2016,Alexis Ajinca,6.626004285714287,1,1,0,3
1653,2016,Allen Crabbe,26.42857142857143,0,2,1,3
1654,2016,Alonzo Gee,0.08238857142857142,1,1,0,0
1655,2016,Amir Johnson,17.142857142857142,1,2,0,1
1656,2016,Andre Iguodala,15.901954285714288,0,1,3,3
1657,2016,Andre Roberson,3.118674285714285,0,1,3,0
1658,2016,Andrew Bogut,0.3460342857142857,1,1,0,1
1659,2016,Andrew Nicholson,8.698561428571429,1,1,3,3
1660,2016,Andrew Wiggins,8.580857142857143,0,3,1,1
1661,2016,Anthony Bennett,1.4509942857142857,1,1,0,0
1662,2016,Anthony Brown,0.08238857142857142,0,1,0,0
1663,2016,Anthony Davis,31.595357142857146,1,3,3,2
1664,2016,Anthony Morrow,4.982857142857143,0,1,1,0
1665,2016,Anthony Tolliver,11.428571428571427,1,1,1,0
1666,2016,Archie Goodwin,0.10714285714285716,0,2,3,3
1667,2016,Aron Baynes,9.285714285714286,1,1,0,1
1668,2016,Arron Afflalo,17.857142857142858,0,0,1,0
1669,2016,Austin Rivers,15.714285714285715,0,2,3,3
1670,2016,Avery Bradley,11.813804285714285,0,0,2,3
1671,2016,Axel Toupane,0.02205,0,1,0,0
1672,2016,Ben McLemore,5.726974285714285,0,2,3,0
1673,2016,Bismack Biyombo,24.285714285714285,1,1,0,3
1674,2016,Blake Griffin,28.772627142857147,1,3,0,2
1675,2016,Bobby Portis,2.0766857142857145,1,2,0,3
1676,2016,Bojan Bogdanovic,5.329504285714286,1,2,2,0
1677,2016,Boris Diaw,10.0,1,1,0,3
1678,2016,Bradley Beal,31.595357142857146,0,0,1,1
1679,2016,Brandon Jennings,7.142857142857142,0,1,3,3
1680,2016,Brandon Knight,18.00892857142857,0,3,2,3
1681,2016,Brandon Rush,5.0,1,1,3,0
1682,2016,Brian Roberts,1.4006157142857143,0,1,0,3
1683,2016,Briante Weber,0.1837471428571429,0,1,0,0
1684,2016,Brook Lopez,30.23667857142857,1,3,0,2
1685,2016,C.J. Watson,7.142857142857142,0,1,0,0
1686,2016,Cameron Payne,3.0178285714285717,0,1,3,3
1687,2016,Carmelo Anthony,35.084828571428574,1,3,1,2
1688,2016,Chandler Parsons,31.595357142857146,1,0,1,1
1689,2016,Channing Frye,11.152815714285717,1,1,3,3
1690,2016,Chris McCullough,1.7021142857142857,1,1,0,3
1691,2016,Chris Paul,32.66975285714286,0,3,2,2
1692,2016,Christian Wood,1.24948,1,1,0,1
1693,2016,Clint Capela,1.8517714285714288,1,2,0,1
1694,2016,Cody Zeller,7.597589999999999,1,2,0,1
1695,2016,Corey Brewer,10.874531428571427,0,2,1,0
1696,2016,Cory Joseph,10.45,0,2,3,3
1697,2016,Courtney Lee,16.06,0,2,3,3
1698,2016,D'Angelo Russell,7.618285714285714,0,0,2,3
1699,2016,D.J. Augustin,10.357142857142858,0,1,3,3
1700,2016,Damian Lillard,34.754892857142856,0,3,2,2
1701,2016,Danilo Gallinari,21.5,1,0,1,1
1702,2016,Danny Green,14.285714285714285,0,2,2,0
1703,2016,Dante Cunningham,4.254642857142857,1,1,3,0
1704,2016,Darrell Arthur,11.528821428571426,1,2,3,3
1705,2016,Darren Collison,7.470648571428572,0,0,1,1
1706,2016,Darrun Hilliard,1.24948,0,1,0,0
1707,2016,David Lee,2.2166557142857144,1,2,0,1
1708,2016,DeAndre Jordan,30.23667857142857,1,2,0,2
1709,2016,DeMarcus Cousins,24.225571428571428,1,3,1,2
1710,2016,DeMarre Carroll,20.285714285714285,0,2,3,3
1711,2016,Delon Wright,2.253257142857143,0,1,0,1
1712,2016,Dennis Schroder,3.8694028571428567,0,2,1,1
1713,2016,Deron Williams,0.37075142857142857,0,0,1,3
1714,2016,Derrick Favors,15.785714285714285,1,0,0,2
1715,2016,Derrick Rose,30.46178857142857,0,3,3,3
1716,2016,Derrick Williams,0.16477714285714284,1,2,3,1
1717,2016,Devin Booker,3.1765714285714286,0,0,1,3
1718,2016,Devin Harris,6.039994285714285,0,1,3,3
1719,2016,Dion Waiters,4.14,0,2,1,0
1720,2016,Dirk Nowitzki,35.714285714285715,1,0,2,1
1721,2016,Donatas Motiejunas,0.8238914285714285,1,1,0,3
1722,2016,Doug McDermott,3.5472,1,2,1,0
1723,2016,Draymond Green,21.90062142857143,1,0,1,1
1724,2016,Dwight Howard,33.11467857142858,1,0,0,1
1725,2016,Dwight Powell,11.964285714285715,1,1,0,1
1726,2016,Dwyane Wade,33.14285714285714,0,3,0,2
1727,2016,E'Twaun Moore,11.544804285714285,0,2,3,3
1728,2016,Elfrid Payton,3.733714285714286,0,0,3,3
1729,2016,Elijah Millsap,0.03295571428571428,0,1,0,0
1730,2016,Emmanuel Mudiay,4.631142857142859,0,0,1,0
1731,2016,Enes Kanter,24.494054285714288,1,0,0,2
1732,2016,Eric Gordon,17.69337714285714,0,0,1,3
1733,2016,Ersan Ilyasova,12.0,1,2,3,3
1734,2016,Evan Turner,23.419204285714283,1,2,3,3
1735,2016,Frank Kaminsky,3.9,1,2,1,3
1736,2016,Garrett Temple,11.428571428571427,0,1,1,0
1737,2016,Gary Harris,2.365542857142857,0,2,1,3
1738,2016,George Hill,11.428571428571427,0,2,1,3
1739,2016,Gerald Henderson,12.857142857142856,0,2,3,3
1740,2016,Giannis Antetokounmpo,4.279172857142857,1,0,3,1
1741,2016,Goran Dragic,22.70246428571428,0,0,1,1
1742,2016,Gordon Hayward,22.96162857142857,1,3,2,1
1743,2016,Gorgui Dieng,3.3554042857142856,1,2,0,1
1744,2016,Greg Monroe,24.494054285714288,1,0,0,2
1745,2016,Greivis Vasquez,6.2111800000000015,0,1,0,0
1746,2016,Hollis Thompson,0.16477714285714284,0,2,2,0
1747,2016,Iman Shumpert,13.804174285714286,0,1,3,0
1748,2016,Isaiah Canaan,1.4509942857142857,0,2,2,3
1749,2016,Isaiah Thomas,9.410188571428572,0,3,2,2
1750,2016,Ish Smith,8.571428571428571,0,0,3,1
1751,2016,J.J. Barea,5.852785714285715,0,2,1,1
1752,2016,JaMychal Green,1.4006157142857143,1,2,0,3
1753,2016,JaVale McGee,2.005158571428572,1,1,0,1
1754,2016,Jabari Parker,7.6776,1,0,0,3
1755,2016,Jae Crowder,8.980582857142858,1,0,2,1
1756,2016,Jahlil Okafor,6.8412,1,3,0,1
1757,2016,Jamal Crawford,18.932874285714284,0,0,2,3
1758,2016,Jameer Nelson,6.486464285714287,0,2,3,0
1759,2016,James Young,2.6074285714285708,0,1,0,0
1760,2016,Jared Dudley,14.957142857142856,1,2,1,3
1761,2016,Jared Sullinger,8.04,1,2,3,1
1762,2016,Jarell Eddie,0.08238857142857142,1,1,0,3
1763,2016,Jarell Martin,1.8373714285714284,1,1,0,3
1764,2016,Jarrett Jack,0.08238857142857142,0,0,3,3
1765,2016,Jason Smith,7.142857142857142,1,2,0,3
1766,2016,Jeff Green,21.428571428571427,1,2,3,3
1767,2016,Jeff Teague,12.571428571428573,0,0,1,1
1768,2016,Jerami Grant,1.4006157142857143,1,2,3,3
1769,2016,Jeremy Lamb,9.302325714285717,0,2,3,1
1770,2016,Jeremy Lin,16.40464857142857,0,2,1,3
1771,2016,Jerian Grant,2.3472,0,1,3,3
1772,2016,Jerryd Bayless,13.462977142857143,0,2,1,3
1773,2016,Jimmy Butler,25.074584285714284,1,3,1,2
1774,2016,Joakim Noah,24.285714285714285,1,1,0,3
1775,2016,Jodie Meeks,9.342857142857145,0,1,0,3
1776,2016,Joe Ingles,3.071428571428572,1,1,1,0
1777,2016,Joe Johnson,15.714285714285715,1,0,1,3
1778,2016,Joe Young,1.5033457142857145,0,1,0,0
1779,2016,Joffrey Lauvergne,2.4424557142857144,1,2,0,1
1780,2016,John Henson,17.88229428571429,1,1,0,1
1781,2016,John Jenkins,1.501372857142857,0,1,0,0
1782,2016,John Wall,24.225571428571428,0,3,2,1
1783,2016,Jon Leuer,15.702795714285712,1,2,3,1
1784,2016,Jordan Clarkson,17.857142857142858,0,0,1,3
1785,2016,Jordan Farmar,1.4006157142857143,0,2,0,3
1786,2016,Jordan McRae,1.24948,0,1,0,3
1787,2016,Jose Calderon,0.3542728571428571,0,2,1,3
1788,2016,Josh Huestis,1.7021142857142857,1,1,0,0
1789,2016,Jrue Holiday,16.123597142857143,0,0,1,1
1790,2016,Julius Randle,4.667314285714285,1,0,0,3
1791,2016,Justin Anderson,2.1630857142857143,1,1,3,3
1792,2016,Justin Harper,0.08238857142857142,1,1,0,0
1793,2016,Justin Holiday,1.4509942857142857,0,1,0,0
1794,2016,Justise Winslow,3.7049142857142856,1,2,3,0
1795,2016,Jusuf Nurkic,2.7447428571428567,1,2,0,1
1796,2016,Karl-Anthony Towns,8.514514285714286,1,3,3,2
1797,2016,Kawhi Leonard,25.197232857142854,1,3,1,2
1798,2016,Kelly Olynyk,4.42002,1,2,1,1
1799,2016,Kemba Walker,17.142857142857142,0,3,2,2
1800,2016,Kenneth Faried,17.255217142857145,1,0,0,2
1801,2016,Kent Bazemore,22.471911428571424,0,2,1,3
1802,2016,Kentavious Caldwell-Pope,5.254741428571427,0,0,2,3
1803,2016,Kevin Love,30.23667857142857,1,0,2,1
1804,2016,Kevin Seraphin,2.5714285714285707,1,1,0,0
1805,2016,Khris Middleton,21.714285714285715,1,0,2,1
1806,2016,Klay Thompson,23.805107142857146,0,3,2,1
1807,2016,Kris Humphries,5.7142857142857135,1,2,0,3
1808,2016,Kristaps Porzingis,6.168171428571428,1,0,1,1
1809,2016,Kyle Anderson,1.7029714285714288,1,1,0,3
1810,2016,Kyle Korver,7.48491,0,2,2,0
1811,2016,Kyle O'Quinn,5.5982142857142865,1,1,0,1
1812,2016,Kyle Singler,6.9107142857142865,1,1,3,0
1813,2016,Kyrie Irving,25.197232857142854,0,3,1,1
1814,2016,LaMarcus Aldridge,29.39286428571429,1,3,0,2
1815,2016,Lamar Patterson,0.3527942857142857,0,1,0,0
1816,2016,Lance Stephenson,5.7142857142857135,1,2,0,3
1817,2016,Lance Thomas,8.844285714285714,1,2,3,0
1818,2016,Langston Galloway,7.428571428571429,0,2,1,3
1819,2016,LeBron James,44.2335,1,3,1,2
1820,2016,Leandro Barbosa,5.7142857142857135,0,1,3,3
1821,2016,Lou Williams,10.0,0,0,1,1
1822,2016,Lucas Nogueira,2.7447428571428567,1,1,0,1
1823,2016,Luis Scola,7.857142857142858,1,2,3,3
1824,2016,Luke Babbitt,1.7532657142857142,1,1,3,3
1825,2016,Luol Deng,25.71428571428571,1,2,1,3
1826,2016,Manu Ginobili,20.0,0,2,3,1
1827,2016,Marc Gasol,30.23667857142857,1,0,0,1
1828,2016,Marcelo Huertas,2.142857142857143,0,1,0,0
1829,2016,Marcin Gortat,17.142857142857142,1,0,0,1
1830,2016,Marco Belinelli,9.047618571428572,0,2,1,0
1831,2016,Marcus Morris,6.607142857142858,1,0,1,3
1832,2016,Marcus Smart,5.112685714285714,0,2,1,3
1833,2016,Mario Hezonja,5.5854857142857135,1,1,1,0
1834,2016,Markieff Morris,10.571428571428571,1,0,3,3
1835,2016,Marreese Speights,2.005158571428572,1,2,0,1
1836,2016,Marvin Williams,17.5,1,2,2,1
1837,2016,Mason Plumlee,3.3264714285714287,1,2,0,1
1838,2016,Matt Barnes,0.3460342857142857,1,2,2,3
1839,2016,Matthew Dellavedova,13.725,0,2,1,3
1840,2016,Maurice Harkless,12.841092857142858,1,1,3,3
1841,2016,Meyers Leonard,13.162118571428573,1,2,1,3
