,Year,Name,Salary%,Physical Cluster,Reg Performance Cluster,Adv Performance Cluster,Pos,Tm
1983,2015,Trevor Booker,7.571553159438674,1,2,0,PF,UTA
1984,2015,Trey Burke,4.215079679695552,0,0,3,PG,UTA
1985,2015,Troy Daniels,1.5020629509236505,0,1,2,SG,TOT
1986,2015,Troy Daniels,1.5020629509236505,0,1,2,SG,HOU
1987,2015,Troy Daniels,1.5020629509236505,0,1,2,SG,MIN
1988,2015,Troy Daniels,1.5020629509236505,0,1,2,SG,CHO
1989,2015,Ty Lawson,0.33575517323396503,0,0,1,PG,DEN
1990,2015,Tyler Ennis,2.635947038769524,0,1,2,PG,TOT
1991,2015,Tyler Ennis,2.635947038769524,0,1,2,PG,PHO
1992,2015,Tyler Ennis,2.635947038769524,0,1,2,PG,MIL
1993,2015,Tyler Hansbrough,1.5020629509236505,1,1,2,PF,TOR
1994,2015,Tyreke Evans,17.021463569333232,0,0,1,SG,NOP
1995,2015,Udonis Haslem,4.526980099896932,1,1,2,PF,MIA
1996,2015,Victor Oladipo,8.233600253706491,0,3,1,SG,ORL
1997,2015,Vince Carter,6.482231031475463,0,1,1,SG,MEM
1998,2015,Wayne Ellington,2.3784983746927773,0,2,1,SG,LAL
1999,2015,Wesley Johnson,1.7451867121224134,0,2,1,SF,LAL
2000,2015,Wesley Matthews,26.01680805518116,0,0,3,SG,POR
2001,2015,Will Barton,5.602684531832237,0,1,2,SG,TOT
2002,2015,Will Barton,5.602684531832237,0,1,2,SG,POR
2003,2015,Will Barton,5.602684531832237,0,1,2,SG,DEN
2004,2015,Zach LaVine,3.406580512169984,0,2,0,PG,MIN
2005,2015,Zach Randolph,15.283524934591295,1,0,2,PF,MEM
2006,2015,Zaza Pachulia,8.245461032268295,1,2,2,C,MIL
2007,2016,Aaron Brooks,3.8571428571428568,0,2,0,PG,CHI
2008,2016,Aaron Gordon,6.216171428571428,1,2,0,PF,ORL
2009,2016,Adreian Payne,2.8889142857142858,1,1,2,PF,MIN
2010,2016,Al Horford,37.91442857142857,1,0,1,C,ATL
2011,2016,Al-Farouq Aminu,10.972807142857144,1,2,3,SF,POR
2012,2016,Alec Burks,14.506421428571427,0,0,0,SG,UTA
2013,2016,Alex Len,6.890887142857142,1,2,2,C,PHO
2014,2016,Alexis Ajinca,6.626004285714287,1,1,2,C,NOP
2015,2016,Allen Crabbe,26.42857142857143,0,2,1,SG,POR
2016,2016,Alonzo Gee,0.08238857142857142,1,1,2,SF,NOP
2017,2016,Amir Johnson,17.142857142857142,1,2,2,PF,BOS
2018,2016,Andre Iguodala,15.901954285714288,0,1,0,SF,GSW
2019,2016,Andre Roberson,3.1186742857142855,0,1,0,SG,OKC
2020,2016,Andrew Bogut,0.3460342857142857,1,1,2,C,GSW
2021,2016,Andrew Nicholson,8.698561428571429,1,1,0,PF,ORL
2022,2016,Andrew Wiggins,8.580857142857143,0,3,1,SF,MIN
2023,2016,Anthony Bennett,1.4509942857142857,1,1,2,PF,TOR
2024,2016,Anthony Brown,0.08238857142857142,0,1,2,SF,LAL
2025,2016,Anthony Davis,31.595357142857146,1,3,0,C,NOP
2026,2016,Anthony Morrow,4.982857142857143,0,1,1,SG,OKC
2027,2016,Anthony Tolliver,11.428571428571427,1,1,1,PF,DET
2028,2016,Archie Goodwin,0.10714285714285716,0,2,0,PG,PHO
2029,2016,Aron Baynes,9.285714285714286,1,1,2,C,DET
2030,2016,Arron Afflalo,17.857142857142858,0,0,1,SG,NYK
2031,2016,Austin Rivers,15.714285714285715,0,2,0,SG,LAC
2032,2016,Avery Bradley,11.813804285714285,0,0,3,SG,BOS
2033,2016,Axel Toupane,0.02205,0,1,2,SF,DEN
2034,2016,Ben McLemore,5.726974285714285,0,2,0,SG,SAC
2035,2016,Bismack Biyombo,24.285714285714285,1,1,2,C,TOR
2036,2016,Blake Griffin,28.772627142857147,1,3,2,PF,LAC
2037,2016,Bobby Portis,2.0766857142857145,1,2,2,PF,CHI
2038,2016,Bojan Bogdanovic,5.329504285714286,1,2,3,SF,BRK
2039,2016,Boris Diaw,10.0,1,1,2,PF,SAS
2040,2016,Bradley Beal,31.595357142857146,0,0,1,SG,WAS
2041,2016,Brandon Jennings,7.142857142857142,0,1,0,PG,TOT
2042,2016,Brandon Jennings,7.142857142857142,0,1,0,PG,DET
2043,2016,Brandon Jennings,7.142857142857142,0,1,0,PG,ORL
2044,2016,Brandon Knight,18.00892857142857,0,3,3,SG,PHO
2045,2016,Brandon Rush,5.0,1,1,0,SG,GSW
2046,2016,Brian Roberts,1.4006157142857143,0,1,2,PG,TOT
2047,2016,Brian Roberts,1.4006157142857143,0,1,2,PG,CHO
2048,2016,Brian Roberts,1.4006157142857143,0,1,2,PG,POR
2049,2016,Briante Weber,0.1837471428571429,0,1,2,PG,TOT
2050,2016,Briante Weber,0.1837471428571429,0,1,2,PG,MEM
2051,2016,Briante Weber,0.1837471428571429,0,1,2,PG,MIA
2052,2016,Brook Lopez,30.23667857142857,1,3,2,C,BRK
2053,2016,C.J. Watson,7.142857142857142,0,1,2,PG,ORL
2054,2016,Cameron Payne,3.017828571428572,0,1,0,PG,OKC
2055,2016,Carmelo Anthony,35.084828571428574,1,3,1,SF,NYK
2056,2016,Chandler Parsons,31.595357142857146,1,0,1,SF,DAL
2057,2016,Channing Frye,11.152815714285717,1,1,0,PF-C,TOT
2058,2016,Channing Frye,11.152815714285717,1,1,0,PF,ORL
2059,2016,Channing Frye,11.152815714285717,1,1,0,C,CLE
2060,2016,Chris McCullough,1.7021142857142857,1,1,2,PF,BRK
2061,2016,Chris Paul,32.66975285714286,0,3,3,PG,LAC
2062,2016,Christian Wood,1.24948,1,1,2,PF,PHI
2063,2016,Clint Capela,1.8517714285714288,1,2,2,C,HOU
2064,2016,Cody Zeller,7.5975899999999985,1,2,2,C,CHO
2065,2016,Corey Brewer,10.874531428571427,0,2,1,SF,HOU
2066,2016,Cory Joseph,10.45,0,2,0,SG,TOR
2067,2016,Courtney Lee,16.06,0,2,0,SG,TOT
2068,2016,Courtney Lee,16.06,0,2,0,SG,MEM
2069,2016,Courtney Lee,16.06,0,2,0,SG,CHO
2070,2016,D'Angelo Russell,7.618285714285713,0,0,3,PG,LAL
2071,2016,D.J. Augustin,10.357142857142858,0,1,0,PG,TOT
2072,2016,D.J. Augustin,10.357142857142858,0,1,0,PG,OKC
2073,2016,D.J. Augustin,10.357142857142858,0,1,0,PG,DEN
2074,2016,Damian Lillard,34.754892857142856,0,3,3,PG,POR
2075,2016,Danilo Gallinari,21.5,1,0,1,SF,DEN
2076,2016,Danny Green,14.285714285714285,0,2,3,SG,SAS
2077,2016,Dante Cunningham,4.254642857142857,1,1,0,SF,NOP
2078,2016,Darrell Arthur,11.528821428571426,1,2,0,PF,DEN
2079,2016,Darren Collison,7.470648571428572,0,0,1,PG,SAC
2080,2016,Darrun Hilliard,1.24948,0,1,2,SG,DET
2081,2016,David Lee,2.2166557142857144,1,2,2,PF,TOT
2082,2016,David Lee,2.2166557142857144,1,2,2,PF,BOS
2083,2016,David Lee,2.2166557142857144,1,2,2,PF,DAL
2084,2016,DeAndre Jordan,30.23667857142857,1,2,2,C,LAC
2085,2016,DeMarcus Cousins,24.225571428571428,1,3,1,C,SAC
2086,2016,DeMarre Carroll,20.285714285714285,0,2,0,SF,TOR
2087,2016,Delon Wright,2.253257142857143,0,1,2,PG,TOR
2088,2016,Dennis Schroder,3.8694028571428567,0,2,1,PG,ATL
2089,2016,Deron Williams,0.37075142857142857,0,0,1,PG,DAL
2090,2016,Derrick Favors,15.785714285714285,1,0,2,PF,UTA
2091,2016,Derrick Rose,30.46178857142857,0,3,0,PG,CHI
2092,2016,Derrick Williams,0.16477714285714284,1,2,0,SF,NYK
2093,2016,Devin Booker,3.1765714285714286,0,0,1,SG,PHO
2094,2016,Devin Harris,6.039994285714285,0,1,0,PG,DAL
2095,2016,Dion Waiters,4.14,0,2,1,SG,OKC
2096,2016,Dirk Nowitzki,35.714285714285715,1,0,3,PF,DAL
2097,2016,Donatas Motiejunas,0.8238914285714285,1,1,2,PF,HOU
2098,2016,Doug McDermott,3.5472,1,2,1,SF,CHI
2099,2016,Draymond Green,21.90062142857143,1,0,1,PF,GSW
2100,2016,Dwight Howard,33.11467857142858,1,0,2,C,HOU
2101,2016,Dwight Powell,11.964285714285715,1,1,2,PF,DAL
2102,2016,Dwyane Wade,33.14285714285714,0,3,2,SG,MIA
2103,2016,E'Twaun Moore,11.544804285714285,0,2,0,SG,CHI
2104,2016,Elfrid Payton,3.733714285714286,0,0,0,PG,ORL
2105,2016,Elijah Millsap,0.03295571428571428,0,1,2,SG,UTA
2106,2016,Emmanuel Mudiay,4.631142857142859,0,0,1,PG,DEN
2107,2016,Enes Kanter,24.494054285714288,1,0,2,C,OKC
2108,2016,Eric Gordon,17.69337714285714,0,0,1,SG,NOP
2109,2016,Ersan Ilyasova,12.0,1,2,0,PF,TOT
2110,2016,Ersan Ilyasova,12.0,1,2,0,PF,DET
2111,2016,Ersan Ilyasova,12.0,1,2,0,PF,ORL
2112,2016,Evan Turner,23.419204285714283,1,2,0,SG,BOS
2113,2016,Frank Kaminsky,3.9,1,2,1,C,CHO
2114,2016,Garrett Temple,11.428571428571427,0,1,1,SF,WAS
2115,2016,Gary Harris,2.365542857142857,0,2,1,SG,DEN
2116,2016,George Hill,11.428571428571427,0,2,1,PG,IND
2117,2016,Gerald Henderson,12.857142857142856,0,2,0,SG,POR
2118,2016,Giannis Antetokounmpo,4.279172857142857,1,0,0,PG,MIL
2119,2016,Goran Dragic,22.70246428571428,0,0,1,PG,MIA
2120,2016,Gordon Hayward,22.96162857142857,1,3,3,SF,UTA
2121,2016,Gorgui Dieng,3.3554042857142856,1,2,2,C,MIN
2122,2016,Greg Monroe,24.494054285714288,1,0,2,C,MIL
2123,2016,Greivis Vasquez,6.2111800000000015,0,1,2,PG,MIL
2124,2016,Hollis Thompson,0.16477714285714284,0,2,3,SG,PHI
2125,2016,Iman Shumpert,13.804174285714286,0,1,0,SG,CLE
2126,2016,Isaiah Canaan,1.4509942857142857,0,2,3,SG,PHI
2127,2016,Isaiah Thomas,9.410188571428572,0,3,3,PG,BOS
2128,2016,Ish Smith,8.571428571428571,0,0,0,PG,TOT
2129,2016,Ish Smith,8.571428571428571,0,0,0,PG,NOP
2130,2016,Ish Smith,8.571428571428571,0,0,0,PG,PHI
2131,2016,J.J. Barea,5.852785714285715,0,2,1,PG,DAL
2132,2016,JaMychal Green,1.4006157142857143,1,2,2,PF,MEM
2133,2016,JaVale McGee,2.005158571428572,1,1,2,C,DAL
2134,2016,Jabari Parker,7.6776,1,0,2,PF,MIL
2135,2016,Jae Crowder,8.980582857142858,1,0,3,SF,BOS
2136,2016,Jahlil Okafor,6.8412,1,3,2,C,PHI
2137,2016,Jamal Crawford,18.932874285714284,0,0,3,SG,LAC
2138,2016,Jameer Nelson,6.486464285714287,0,2,0,PG,DEN
2139,2016,James Young,2.6074285714285708,0,1,2,SG,BOS
2140,2016,Jared Dudley,14.957142857142856,1,2,1,PF,WAS
2141,2016,Jared Sullinger,8.04,1,2,0,PF,BOS
2142,2016,Jarell Eddie,0.08238857142857142,1,1,2,SF,WAS
2143,2016,Jarell Martin,1.8373714285714284,1,1,2,PF,MEM
2144,2016,Jarrett Jack,0.08238857142857142,0,0,0,PG,BRK
2145,2016,Jason Smith,7.142857142857142,1,2,2,C,ORL
2146,2016,Jeff Green,21.428571428571427,1,2,0,SF,TOT
2147,2016,Jeff Green,21.428571428571427,1,2,0,SF,MEM
2148,2016,Jeff Green,21.428571428571427,1,2,0,SF,LAC
2149,2016,Jeff Teague,12.571428571428573,0,0,1,PG,ATL
2150,2016,Jerami Grant,1.4006157142857143,1,2,0,SF,PHI
2151,2016,Jeremy Lamb,9.302325714285717,0,2,0,SG,CHO
2152,2016,Jeremy Lin,16.40464857142857,0,2,1,SG,CHO
2153,2016,Jerian Grant,2.3472,0,1,0,PG,NYK
2154,2016,Jerryd Bayless,13.462977142857143,0,2,1,SG,MIL
2155,2016,Jimmy Butler,25.074584285714284,1,3,1,SG,CHI
2156,2016,Joakim Noah,24.285714285714285,1,1,2,C,CHI
2157,2016,Jodie Meeks,9.342857142857145,0,1,2,SG,DET
2158,2016,Joe Ingles,3.071428571428572,1,1,1,SF,UTA
2159,2016,Joe Johnson,15.714285714285715,1,0,1,SF,TOT
2160,2016,Joe Johnson,15.714285714285715,1,0,1,SF,BRK
2161,2016,Joe Johnson,15.714285714285715,1,0,1,SF,MIA
2162,2016,Joe Young,1.5033457142857145,0,1,2,PG,IND
2163,2016,Joffrey Lauvergne,2.4424557142857144,1,2,2,C,DEN
2164,2016,John Henson,17.88229428571429,1,1,2,C,MIL
2165,2016,John Jenkins,1.501372857142857,0,1,2,SG,TOT
2166,2016,John Jenkins,1.501372857142857,0,1,2,SG,DAL
2167,2016,John Jenkins,1.501372857142857,0,1,2,SG,PHO
2168,2016,John Wall,24.225571428571428,0,3,3,PG,WAS
2169,2016,Jon Leuer,15.702795714285712,1,2,0,PF,PHO
2170,2016,Jordan Clarkson,17.857142857142858,0,0,1,SG,LAL
2171,2016,Jordan Farmar,1.4006157142857143,0,2,2,PG,MEM
2172,2016,Jordan McRae,1.24948,0,1,2,PG,TOT
2173,2016,Jordan McRae,1.24948,0,1,2,PG,PHO
2174,2016,Jordan McRae,1.24948,0,1,2,PG,CLE
2175,2016,Jose Calderon,0.3542728571428571,0,2,1,PG,NYK
2176,2016,Josh Huestis,1.7021142857142857,1,1,2,PF,OKC
2177,2016,Jrue Holiday,16.123597142857143,0,0,1,PG,NOP
2178,2016,Julius Randle,4.667314285714285,1,0,2,PF,LAL
2179,2016,Justin Anderson,2.1630857142857143,1,1,0,SF,DAL
2180,2016,Justin Harper,0.08238857142857142,1,1,2,PF,DET
2181,2016,Justin Holiday,1.4509942857142857,0,1,2,SG,TOT
2182,2016,Justin Holiday,1.4509942857142857,0,1,2,SG,ATL
2183,2016,Justin Holiday,1.4509942857142857,0,1,2,SG,CHI
2184,2016,Justise Winslow,3.7049142857142856,1,2,0,SF,MIA
2185,2016,Jusuf Nurkic,2.7447428571428567,1,2,2,C,DEN
2186,2016,Karl-Anthony Towns,8.514514285714286,1,3,0,C,MIN
2187,2016,Kawhi Leonard,25.197232857142854,1,3,1,SF,SAS
2188,2016,Kelly Olynyk,4.42002,1,2,1,C,BOS
2189,2016,Kemba Walker,17.142857142857142,0,3,3,PG,CHO
2190,2016,Kenneth Faried,17.255217142857145,1,0,2,PF,DEN
2191,2016,Kent Bazemore,22.471911428571424,0,2,1,SF,ATL
2192,2016,Kentavious Caldwell-Pope,5.2547414285714265,0,0,3,SG,DET
2193,2016,Kevin Love,30.23667857142857,1,0,3,PF,CLE
2194,2016,Kevin Seraphin,2.5714285714285707,1,1,2,C,NYK
2195,2016,Khris Middleton,21.714285714285715,1,0,3,SG,MIL
2196,2016,Klay Thompson,23.805107142857146,0,3,3,SG,GSW
2197,2016,Kris Humphries,5.7142857142857135,1,2,2,PF,TOT
2198,2016,Kris Humphries,5.7142857142857135,1,2,2,PF,WAS
2199,2016,Kris Humphries,5.7142857142857135,1,2,2,PF,PHO
2200,2016,Kris Humphries,5.7142857142857135,1,2,2,PF,ATL
2201,2016,Kristaps Porzingis,6.168171428571428,1,0,1,PF,NYK
2202,2016,Kyle Anderson,1.7029714285714288,1,1,2,SF,SAS
2203,2016,Kyle Korver,7.48491,0,2,3,SG,ATL
2204,2016,Kyle O'Quinn,5.598214285714287,1,1,2,PF,NYK
2205,2016,Kyle Singler,6.910714285714287,1,1,0,SF,OKC
2206,2016,Kyrie Irving,25.197232857142854,0,3,1,PG,CLE
2207,2016,LaMarcus Aldridge,29.39286428571429,1,3,2,PF,SAS
2208,2016,Lamar Patterson,0.3527942857142857,0,1,2,SG,ATL
2209,2016,Lance Stephenson,5.7142857142857135,1,2,2,SF,TOT
2210,2016,Lance Stephenson,5.7142857142857135,1,2,2,SF,LAC
2211,2016,Lance Stephenson,5.7142857142857135,1,2,2,SF,MEM
2212,2016,Lance Thomas,8.844285714285714,1,2,0,PF,NYK
2213,2016,Langston Galloway,7.428571428571429,0,2,1,PG,NYK
2214,2016,LeBron James,44.2335,1,3,1,SF,CLE
2215,2016,Leandro Barbosa,5.7142857142857135,0,1,0,SG,GSW
2216,2016,Lou Williams,10.0,0,0,1,SG,LAL
2217,2016,Lucas Nogueira,2.7447428571428567,1,1,2,C,TOR
2218,2016,Luis Scola,7.857142857142858,1,2,0,PF,TOR
2219,2016,Luke Babbitt,1.7532657142857142,1,1,0,SF,NOP
2220,2016,Luol Deng,25.71428571428571,1,2,1,PF,MIA
2221,2016,Manu Ginobili,20.0,0,2,0,SG,SAS
2222,2016,Marc Gasol,30.23667857142857,1,0,2,C,MEM
2223,2016,Marcelo Huertas,2.142857142857143,0,1,2,PG,LAL
2224,2016,Marcin Gortat,17.142857142857142,1,0,2,C,WAS
2225,2016,Marco Belinelli,9.047618571428572,0,2,1,SG,SAC
2226,2016,Marcus Morris,6.607142857142858,1,0,1,SF,DET
2227,2016,Marcus Smart,5.112685714285714,0,2,1,PG,BOS
2228,2016,Mario Hezonja,5.5854857142857135,1,1,1,SF,ORL
2229,2016,Markieff Morris,10.571428571428571,1,0,0,PF,TOT
2230,2016,Markieff Morris,10.571428571428571,1,0,0,PF,PHO
2231,2016,Markieff Morris,10.571428571428571,1,0,0,PF,WAS
2232,2016,Marreese Speights,2.005158571428572,1,2,2,C,GSW
2233,2016,Marvin Williams,17.5,1,2,3,PF,CHO
2234,2016,Mason Plumlee,3.3264714285714287,1,2,2,C,POR
2235,2016,Matt Barnes,0.3460342857142857,1,2,3,SF,MEM
2236,2016,Matthew Dellavedova,13.725,0,2,1,PG,CLE
2237,2016,Maurice Harkless,12.841092857142858,1,1,0,SF,POR
2238,2016,Meyers Leonard,13.162118571428573,1,2,1,PF,POR
2239,2016,Michael Beasley,2.005158571428572,1,0,2,PF,HOU
2240,2016,Michael Carter-Williams,4.5478942857142854,0,0,2,PG,MIL
2241,2016,Michael Kidd-Gilchrist,18.571428571428573,1,2,2,SF,CHO
2242,2016,Mike Conley,37.91442857142857,0,0,1,PG,MEM
2243,2016,Mike Dunleavy,6.910714285714287,1,1,0,SF,CHI
2244,2016,Mike Muscala,1.4509942857142857,1,1,2,C,ATL
2245,2016,Mike Scott,4.761905714285715,1,1,0,PF,ATL
2246,2016,Mirza Teletovic,15.0,1,2,3,PF,PHO
2247,2016,Monta Ellis,15.376428571428573,0,0,1,SG,IND
2248,2016,Montrezl Harrell,1.4928571428571429,1,1,2,PF,HOU
2249,2016,Myles Turner,3.5197714285714286,1,2,2,C,IND
2250,2016,Nemanja Bjelica,5.428571428571429,1,1,0,PF,MIN
2251,2016,Nerlens Noel,6.263557142857143,1,2,2,C,PHI
2252,2016,Nick Collison,5.357142857142857,1,1,2,PF,OKC
2253,2016,Nick Young,7.777025714285713,0,1,1,SG,LAL
2254,2016,Nicolas Batum,29.813665714285715,0,0,3,SF,CHO
2255,2016,Nik Stauskas,4.275771428571429,0,2,3,SG,PHI
2256,2016,Nikola Jokic,1.9407142857142856,1,2,0,C,DEN
2257,2016,Nikola Mirotic,8.260642857142857,1,2,3,PF,CHI
2258,2016,Nikola Vucevic,16.785714285714285,1,3,2,C,ORL
2259,2016,Noah Vonleh,3.9305142857142856,1,1,2,PF,POR
2260,2016,Norman Powell,1.24948,0,1,0,SG,TOR
2261,2016,Norris Cole,0.3542728571428571,0,0,0,PG,NOP
2262,2016,Omri Casspi,0.19773428571428567,1,2,1,SF,SAC
2263,2016,Patrick Beverley,8.571428571428571,0,2,1,PG,HOU
2264,2016,Patrick Patterson,8.642857142857142,1,1,1,PF,TOR
2265,2016,Patty Mills,5.112782857142856,0,2,1,PG,SAS
2266,2016,Pau Gasol,22.142857142857146,1,3,2,C,CHI
2267,2016,Paul George,26.16361714285714,1,3,3,SF,IND
2268,2016,Paul Millsap,28.674332857142854,1,0,1,PF,ATL
2269,2016,Paul Pierce,5.039885714285714,1,1,1,SF,LAC
2270,2016,Quincy Acy,2.5572742857142856,1,1,2,PF,SAC
2271,2016,Rajon Rondo,20.0,0,0,0,PG,SAC
2272,2016,Ramon Sessions,8.571428571428571,0,2,0,PG,WAS
2273,2016,Randy Foye,3.571428571428571,0,1,0,SG,TOT
2274,2016,Randy Foye,3.571428571428571,0,1,0,SG,DEN
2275,2016,Randy Foye,3.571428571428571,0,1,0,SG,OKC
2276,2016,Rashad Vaughn,2.5872,0,1,0,SG,MIL
2277,2016,Raul Neto,1.3397142857142859,0,1,0,PG,UTA
2278,2016,Reggie Bullock,3.222348571428572,0,1,2,SF,DET
2279,2016,Reggie Jackson,21.36646,0,3,3,PG,DET
2280,2016,Richaun Holmes,1.4654728571428572,1,1,2,PF,PHI
2281,2016,Ricky Rubio,19.357142857142858,0,2,1,PG,MIN
2282,2016,Robin Lopez,18.884642857142858,1,2,2,C,NYK
2283,2016,Rodney Hood,2.009314285714286,0,0,3,SG,UTA
2284,2016,Rodney Stuckey,10.0,0,2,0,PG,IND
2285,2016,Rondae Hollis-Jefferson,1.9937142857142856,0,1,2,SF,BRK
2286,2016,Ronnie Price,0.39546857142857145,0,1,1,PG,PHO
2287,2016,Roy Hibbert,7.142857142857142,1,1,2,C,LAL
2288,2016,Rudy Gay,19.047618571428565,1,0,1,SF,SAC
2289,2016,Ryan Anderson,26.764805714285718,1,0,3,PF,NOP
2290,2016,Ryan Kelly,0.4096928571428572,1,1,2,PF,LAL
2291,2016,Serge Ibaka,17.5,1,0,0,PF,OKC
2292,2016,Seth Curry,4.14,0,1,0,PG,SAC
2293,2016,Shabazz Muhammad,4.351855714285715,1,2,0,SF,MIN
2294,2016,Shabazz Napier,1.928742857142857,0,1,0,PG,ORL
2295,2016,Shaun Livingston,8.260642857142857,0,1,2,PG,GSW
2296,2016,Shelvin Mack,3.476191428571428,0,2,0,PG,TOT
2297,2016,Shelvin Mack,3.476191428571428,0,2,0,PG,ATL
2298,2016,Shelvin Mack,3.476191428571428,0,2,0,PG,UTA
2299,2016,Solomon Hill,16.058882857142855,1,1,2,SF,IND
2300,2016,Spencer Dinwiddie,1.0381028571428572,0,1,2,PG,DET
2301,2016,Spencer Hawes,9.069655714285714,1,1,0,PF,CHO
2302,2016,Stanley Johnson,4.242685714285714,1,2,1,SF,DET
2303,2016,Stephen Curry,17.30337,0,3,3,PG,GSW
2304,2016,T.J. McConnell,1.24948,0,1,0,PG,PHI
2305,2016,Taj Gibson,12.785714285714285,1,2,2,PF,CHI
2306,2016,Terrence Ross,14.285714285714285,0,2,3,SF,TOR
2307,2016,Terry Rozier,2.7234857142857143,0,1,2,PG,BOS
2308,2016,Thabo Sefolosha,5.5,1,1,0,SF,ATL
2309,2016,Thaddeus Young,20.219502857142857,1,0,2,PF,BRK
2310,2016,Tiago Splitter,12.214285714285715,1,1,2,C,ATL
2311,2016,Tim Frazier,2.9857142857142858,0,1,2,PG,TOT
2312,2016,Tim Frazier,2.9857142857142858,0,1,2,PG,POR
2313,2016,Tim Frazier,2.9857142857142858,0,1,2,PG,NOP
2314,2016,Timofey Mozgov,22.857142857142854,1,1,2,C,CLE
2315,2016,Tobias Harris,24.57142857142857,1,0,0,PF,TOT
2316,2016,Tobias Harris,24.57142857142857,1,0,0,PF,ORL
2317,2016,Tobias Harris,24.57142857142857,1,0,0,PF,DET
2318,2016,Toney Douglas,0.5416557142857142,0,2,1,PG,NOP
2319,2016,Tony Allen,7.865168571428571,0,2,2,SG,MEM
2320,2016,Tony Parker,20.636161428571427,0,0,2,PG,SAS
2321,2016,Tony Snell,3.3833242857142856,0,1,0,SF,CHI
2322,2016,Trevor Ariza,11.152815714285717,1,2,3,SF,HOU
2323,2016,Trevor Booker,13.214285714285715,1,1,2,PF,UTA
2324,2016,Trey Burke,4.837997142857144,0,2,1,PG,UTA
2325,2016,Trey Lyles,3.343714285714286,1,1,0,PF,UTA
2326,2016,Troy Daniels,4.761342857142857,0,1,0,SG,CHO
2327,2016,Tyler Ennis,2.4769714285714293,0,1,2,PG,MIL
2328,2016,Tyler Johnson,8.04,0,2,2,SG,MIA
2329,2016,Tyreke Evans,14.576792857142856,0,0,0,SG,NOP
2330,2016,Tyson Chandler,17.735714285714284,1,2,2,C,PHO
2331,2016,Tyus Jones,1.913828571428572,0,1,2,PG,MIN
2332,2016,Udonis Haslem,5.7142857142857135,1,1,2,PF,MIA
2333,2016,Victor Oladipo,9.361372857142856,0,0,1,SG,ORL
2334,2016,Vince Carter,6.0915099999999995,0,1,0,SG,MEM
2335,2016,Wayne Ellington,8.571428571428571,0,2,1,SG,BRK
2336,2016,Wesley Johnson,8.04,0,1,1,SF,LAC
2337,2016,Wesley Matthews,24.494054285714288,0,2,3,SF,DAL
2338,2016,Will Barton,5.047618571428571,0,0,3,SG,DEN
2339,2016,Willie Cauley-Stein,5.073085714285714,1,2,2,C,SAC
2340,2016,Zach LaVine,3.2012571428571435,0,0,1,SG,MIN
2341,2016,Zach Randolph,14.802064285714286,1,0,2,PF,MEM
